c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0xbfce3775+0x3edb6788j,0xbf618f10+0x3f888fe4j,0xbf1b69ec+0xbdbb8500j,0x3f2afac2+0x3f4f725ej,0x3f0fa480+0x3fb8fe07j,0xbf09df34+0xbf1a4aacj,0xbf9d6bcc+0xbcd5a000j,0x3f1f7d84+0xbf080208j,0x3daee130+0x3fc04566j,0xbee3fdb0+0xbef8c690j,0xbf82695f+0x3fa3b56cj,0x3fd3c53e+0x3f3a483cj,0x3eb4b70c+0xbedb0ec8j,0xbfac262d+0x3e3944d0j,0xbf19f1f8+0xbc525a00j,0x3fd3df65+0xbffca49aj,0xbf14e800+0xbedb6810j,0xbfa1c4b3+0x3e54e6f0j,0xbf954ab3+0xbfa595e0j,0x3f82ff73+0xbe214aa0j,0x3fdf0f41+0x3f9277b2j,0xbec45bf0+0xbfa8cf32j,0x3f31edf0+0x3df31290j,0x3d818c60+0xbe039ab0j,0x3f63fb20+0x3fd19ddcj
0xbf54bce8+0xbf7b85e0j,0x3ff020d8+0x3fbc7347j,0xbf027438+0xbf527000j,0xbfae750e+0x3f6e5e98j,0x3e581ed0+0x3f14ac1aj,0x3f32ea64+0x3f6311b0j,0xbf2b51d4+0xbf809272j,0x3fc31ea0+0x3e2b6220j,0xbe64cc92+0xbedc0fd8j,0x3f727348+0x3d1c4ce0j,0x3f86330e+0x3f35b9b8j,0x3f0e6754+0xbf040c7cj,0xbcd5f970+0x3f2439a0j,0xbfcc0524+0xbf36f73ej,0xbd372640+0xbe4e0e2ej,0x3f9f098b+0x3f423edcj,0x3d0cfde0+0x3f959a2fj,0x3f37ece0+0x3fc1933cj,0xbfa958c7+0xbf1968bcj,0xbebcd668+0xbfd8c71aj,0xbf282d70+0x3ed90398j,0xbe7e3530+0x3fafeef8j,0xbf804932+0x3ee64038j,0x3e50ad38+0x3f544d84j,0xbe8fa178+0x3e4b59f0j
0x3f2c826c+0x3f8d66e0j,0xbf16cc70+0xbf379708j,0x3e9cc040+0xbf8a9274j,0x3f0f7444+0xbf0d78f8j,0x3e295f80+0x3f8033eaj,0x3f4ab144+0x3e9e19c8j,0xbf173e50+0x3fba3abbj,0xbf8cbc2b+0xbf393a3cj,0x3e49e770+0xbe499e40j,0x3e93a720+0xbf9341efj,0xbf322e14+0xbf74e978j,0xbf824c59+0xbf26bea0j,0xbf8d4cc3+0xbfb1463aj,0x3edced08+0xbfb35338j,0x3eeb6d68+0x3ed36108j,0xbf904241+0x3fe549c7j,0xbeeab971+0xbdbeb600j,0x3f4f1f80+0xbff4ac3ej,0xbf93f66a+0x3fa14c28j,0x3e9d7f14+0x3eeee628j,0xbd3352c0+0xbfa910fej,0x3fa66c76+0xbfa338c5j,0xbf1c3148+0xbf491168j,0x3fb45e1f+0xbfcbd8c2j,0x3f1ce5ec+0x3f8ca154j
0x3f7e3720+0xbeb51610j,0xbf6a63d8+0x3f4f81c4j,0x3f4d5840+0xbec2e458j,0x3f2d2e66+0x3faaf6dej,0x3f022800+0xbf596714j,0x3ffdae92+0x3f6d6f20j,0x3d6e5400+0xbe87ce34j,0xbf371004+0x3dd74b80j,0x3f25da28+0x3d539a80j,0xbfa65542+0x3e1d4418j,0xbf562434+0xbf78833cj,0xbef3c938+0x3eb8db68j,0xbf742798+0x3eaedf78j,0x3f5c3bb8+0xbea6a2c4j,0xbf8e858d+0x3f9b8cc1j,0x3f11c762+0x3ede6798j,0x3de6a080+0xbf41443cj,0xbf1e3f6c+0xbf7619ccj,0xbf66c580+0x3fbfabb1j,0xbf678544+0x3fda8b7bj,0x3ed44af0+0x3f5d1e5cj,0x3f8cb0a8+0x3f00559ej,0xbd2ed160+0xbe17ff12j,0xbf186e64+0xbf712438j,0xbf078268+0xbf946a3ej
0xbe52b2f0+0x3f7def20j,0xbe623ee8+0xbfa0fbd0j,0x3f620b68+0x3eb24d7cj,0xbe0f3a5e+0xbdaca420j,0x3fb4992b+0x3fd02785j,0x3f8086d9+0xbe3dbc9ej,0xbf2703ee+0x3f103ce0j,0xbec0b6a0+0x3cb63bc0j,0xbf816be4+0xbda49b00j,0xbc6a9c20+0x3e95b664j,0x3f1a6c3c+0xbdac18a0j,0xbf66f5a0+0x3f1dae60j,0xbe0d4bb0+0xbec224f0j,0xbdf26430+0xbeaf7718j,0xbef9eb80+0xbf852ff8j,0xbf64e248+0xbf7b955cj,0x3e5c75d8+0x3f2e8b7cj,0xbf90ec67+0x3d844370j,0xbffd4354+0x3cf4de00j,0xbe46ed20+0xbf00a996j,0x3f5218bc+0x3e562500j,0xbfca386e+0x3cc4e780j,0x3fc793da+0xbe5af870j,0x3d176e40+0x3e8d0b5cj,0x3e73c1d0+0x3fd0a0dfj
0xbd9326a0+0x3e761ae8j,0xbf202e10+0x3ef20bc8j,0x3ea27c98+0xbfbd6588j,0xbec6fd70+0x3eb63f10j,0x3e6fb4d0+0xbf5b0d48j,0x3df90680+0xbe64a990j,0x3e65f678+0xbca15640j,0xbc084100+0x3e85e7e8j,0x3edd78a8+0x3fff5f9cj,0x3dec0660+0xbf990f51j,0xbf6283e8+0x3fba277bj,0x3f98ae39+0x3f033a74j,0xbf771480+0x3efe42c8j,0x3f48e9d0+0xbf5223f0j,0x3eeb49f0+0xbf020f08j,0xbfbd090d+0x3f9185dbj,0xbec99f30+0x3fd65579j,0xbf32e80c+0xbfb41d97j,0x3cc53200+0x3f864148j,0xbfdb7674+0xbe6141c2j,0x3f705858+0x3eb19488j,0x3f2b08f6+0xbfc9e15fj,0x3da687e0+0x3fe7c6c2j,0x3f123ebc+0x3f105184j,0xbfb041c7+0xbf05f474j
0xbc419b00+0xbfa28f20j,0x3e133190+0xbeb8bbf8j,0xbf3ba7ec+0x3dde7520j,0x3febba1a+0x3eb3b6a0j,0x3e8aa0dc+0x3f019228j,0xbe962250+0x3e885320j,0xbf98048a+0x3f895508j,0xbdf3a190+0xbf20c4acj,0xbf4898b8+0xbf8e0476j,0xbf539610+0xbdb2943cj,0xbf0615fc+0xbfa616eej,0x3f5a6794+0x3f13d4e4j,0xbf791780+0x3ef09940j,0xbfb503b2+0x3fb75843j,0xbf143852+0x3f201f64j,0xbee96bf8+0xbf2d8554j,0x3e7a62e8+0xbff22e22j,0x3f0a35c4+0x3e4ef790j,0xbf06954c+0xbdc0e9a0j,0x3f07d050+0xbfce0416j,0xbf18f9ca+0x3f56aa3cj,0xbf1cccac+0xbf1d3fc8j,0x3fa9881d+0xbe27dfc0j,0xbf47c51c+0x3effef1cj,0x3f95fb15+0x3dd62d60j
0xbf848917+0xbfbb03cfj,0x3fad7f83+0x3fd6da7dj,0xbe981ff0+0xbf6225acj,0x3f6dd450+0x3f089ce8j,0xbfb8a65d+0x3f3b7978j,0x3f51df54+0x3f666b20j,0xbf499ed4+0x3e888d30j,0xbea286c8+0xbea81a00j,0xbffd6a51+0xbfa8948ej,0xbee57e01+0x3d633ec0j,0x3fa3d9b3+0x3e0388e0j,0xbef792af+0xbf8fb81bj,0xbf2f95dc+0xbf127fc0j,0x3e2bdc00+0x3f7abd10j,0x3f4ed594+0xbf8834c6j,0x3e0925b0+0x3f7d38e0j,0xbf558e2c+0xbf563b08j,0x3f67dcf0+0xbec94d8cj,0x3f81bb54+0x3e275720j,0x3f34bf38+0x3eda1638j,0xbe9fac88+0xbf1f22d2j,0x3d701d80+0xbd782d80j,0x3ed98878+0xbee0fb3cj,0x3ede7df0+0x3e2a77e0j,0x3f8fe32e+0xbd7f0bc0j
0x3e4ebd60+0x3f162b1cj,0x3e906028+0x3e110e80j,0x3d8a30c0+0xbf97efdfj,0x3ee650a8+0x3f630190j,0x3efbe490+0x3ea3ff00j,0xbe4a1600+0xbf5dc734j,0x3f56a664+0x3ef24a70j,0xbf5d6bc0+0xbeb0a8d8j,0xbfb3a6f7+0x3e9a00b4j,0xbf61c32c+0xbf94bee4j,0x3fb264ab+0xbe930878j,0x3fc79e95+0x3f822354j,0x3ea55970+0xbfa94129j,0x3f630e78+0xbf8f63a8j,0xbe5ef830+0x3eb7d0f0j,0xbfac949b+0xbea1c89fj,0x3f517150+0xbe1f0880j,0x3f2afe14+0xbebf4aa9j,0x3fd0f1de+0x3cfaf040j,0x3eef8734+0xbf39e034j,0x3eca7528+0x3e540370j,0x3f3024b0+0x3f98201dj,0xbea350e1+0xbf8e80f0j,0xbe3ccba2+0x3f8ee881j,0x3ecfdbb0+0x3fc79f66j
0x3e195998+0xbfac3c4fj,0xbf1ddf50+0x3fb0c6adj,0xbf970e81+0x3f087ee8j,0xbf288894+0xbdc16a9cj,0xbf91797a+0x3e9c2858j,0x3ff30b56+0x3e021fa0j,0x3fa22037+0x3f270c28j,0x3fa069dd+0xbf3efb28j,0xbf21ffe4+0x3d762c60j,0xbe813448+0xbdfbf120j,0xbfddf243+0x3f45fe74j,0x3d9c4d00+0x3f0a859ej,0x3eef56a8+0x3fbe2812j,0xbe37bd20+0xbf2bafacj,0x3da4e440+0xbe794422j,0xbf774c00+0x3f5dd23cj,0xbf845878+0x3fc09db6j,0x3e960790+0xbef1e7cfj,0xbdbc7200+0x3f438aacj,0xbef69440+0xbf8d13b5j,0xbfa7c469+0xbc6a9000j,0x3f81ac5a+0x3f7156c8j,0xbfc43676+0xbed55e98j,0xbf357b88+0xbf4ee068j,0x3ef2ced0+0x3ecbdee8j
0x3e356db0+0xbf574756j,0x3f13ad4c+0xbf01fe74j,0xbf0647c8+0x3efc43e8j,0x3f1d98f4+0xbee67d00j,0x3e915754+0xbe95ecd8j,0x3e9897b0+0xbf445fe2j,0xbf922cac+0x3f94ebd1j,0xbfa57699+0x3de78ca0j,0x3f894f58+0xbe812028j,0xbdf32900+0x3e7de3b0j,0x3ff12a99+0xbf6b746cj,0xbfaa2e1b+0x3feaacd0j,0x3f4ecbf0+0xbf716c24j,0xbe9a2448+0xbece5098j,0x3e383200+0x3f7b9040j,0xbec8b0ff+0xbf1be804j,0xbc953280+0xbf43f6e4j,0xbf013ba0+0xbeeb5840j,0xbf2105a0+0xbca3e080j,0xbff2d180+0x3f13b3d4j,0x3e1c2cc8+0xbf95df44j,0x3f8fed28+0xbf920c95j,0x3d969400+0xbfa43e44j,0x3eccd010+0xbf78dd60j,0xbeca4c18+0xbf5489ecj
0xbf125aa0+0x3ed65b10j,0xbd8d3980+0x3fc1a482j,0x3f7dbda8+0xbeced378j,0x3ec795e0+0xbf4a4e6cj,0x3ed0b67c+0xbe84a490j,0xbd220bf8+0x3f56d690j,0x3fb6e82d+0xbdfef8bcj,0xbeafcf90+0x3fbb0f78j,0xbf5f42f6+0x3e289000j,0x3f856801+0x3ddde720j,0x3f140b48+0xbf221870j,0xbd8a01e0+0x3f201080j,0x3f0b0760+0xbfae8af3j,0x3f0fe08c+0xbf458190j,0x3fbc50f1+0xbe5cb1d0j,0x3f81b653+0xbd344f80j,0x3f4be0b8+0xbfaeee72j,0x3f3845fa+0xbe907d70j,0xbaf8d700+0xbf3e3e74j,0xbf21ac40+0x3f7eff38j,0xbf812e49+0xbe802f54j,0xbec794b8+0xbf576e88j,0xbf4d1984+0x3f9ec279j,0x3f8bff27+0xbf63a9e0j,0x3eba72b0+0x3fba726cj
0x3f59a0b4+0x3f3ba1ccj,0xbee04947+0xbf8010d8j,0x3f7894b8+0xbe079ef0j,0x3fcbbf65+0xbf7798a4j,0xbed9df20+0xbf53abccj,0x3f89e4c8+0x3f9a1cbdj,0x3ea45e9c+0x3ef62b54j,0xbeadc098+0x3ec39bb4j,0x3d946260+0xbe952068j,0xbf4a9c24+0x3f29c1b4j,0xbdcc4860+0x3ee05660j,0x3f364fec+0x3ed77ec0j,0x3f973cfa+0xbf8a8b71j,0xbfcd51c2+0x3e93fd04j,0x3f851329+0x3fb38fe3j,0xbf8455c2+0xbd320dc8j,0x3de7b300+0xbfb81178j,0xbfc1f914+0x3e88dab8j,0xbf878be0+0x3f0c8358j,0xbe7969a2+0x3f17df26j,0x3e997c98+0x3d7f8700j,0xbf1728a0+0x3f042c0cj,0x3f223cac+0xbf10ab60j,0x3e9da52c+0xbfab2abcj,0x3eedd9c4+0xbda9adc0j
0x3d85a3a0+0xbf16bca0j,0x3fb4e3cd+0x3f69ae70j,0x3f4282d4+0x3eda6738j,0xbf902934+0x3e6e65a0j,0xbe9559b8+0xbd8dfc60j,0x3e8b1a48+0x3e97fb08j,0xbf1860a4+0xbffe3617j,0xbfb98750+0x3d7fada0j,0xbff0970f+0x3f54be28j,0xbf45e5e4+0x3f62ad80j,0x3f3eb0f8+0xbf2c6b96j,0xbf5bbe9c+0x3db294c0j,0xbf8f2949+0x3d2f0080j,0xbf5170cc+0xbe8a6f99j,0xbfd4ddba+0x3c8db480j,0x3f72bc98+0xbfa52ec0j,0xbf114334+0xbd2e7880j,0x3f177b1c+0x3f780740j,0xbf86cdf7+0x3e5e6be0j,0x3f75b550+0xbeb778e8j,0xbe6f4580+0xbf68fed8j,0x3e43fb58+0xbf639730j,0xbfc1407c+0x3eca2008j,0x3fbe7a4d+0x3ef3b060j,0x3f96bbc3+0x3fe5fcb0j
0x3f42d78c+0x3f6b9d58j,0x3edea6c0+0x3e3d8400j,0xbf368004+0x3d283360j,0xbf38b2a4+0x3f2a7394j,0xbfad7826+0x3f7d2d38j,0x3db8f2e0+0x3e3afc80j,0x3f05e508+0xbe67f180j,0xbf19aa4a+0x3f7b2610j,0x3f4c7910+0x3ef148c8j,0x3fce851d+0xbfc6462ej,0xbd46b500+0x3fb426e1j,0x3dd44f60+0x3f0a8abcj,0x3f585984+0x3ed119f8j,0xbe329db0+0xbf82077fj,0x3f5edb10+0xbe8f03a8j,0xbf869933+0x3f891430j,0x3f7a04b8+0x3f60eb28j,0xbedec4b8+0x3f693ca0j,0x3fbe0ab1+0x3b85c200j,0x3eea2670+0xbfb078e0j,0xbe48df40+0xbec14eb0j,0xbead4718+0xbf51ced0j,0xbefde188+0xbfcb4680j,0xbf4863fc+0x3ea055bcj,0x3eaa1928+0xbf582ec0j
0xbf54f1e8+0x3f3dcdc8j,0xbf02397c+0xbc93d880j,0x3f657c74+0xbfbe34baj,0xbf62498c+0x3e8d51a8j,0xbfcb7c62+0xbf21e968j,0xbe8f6ec4+0xbed88989j,0x3f75bc00+0x3f73bd10j,0x3eee9d80+0xbf7e59c8j,0x3cdab780+0x3d4ae700j,0x3e645350+0x3edf8f50j,0x3f6ecff8+0x3f14a77cj,0xbe22cdc0+0x3f438cacj,0x3f968e9b+0x3f618b20j,0x3f412718+0xbe8d9f60j,0xbfadb9f2+0xbe465520j,0xbe8dcc58+0xbf952ea4j,0x3e41ee30+0x3e4768d0j,0xbec84318+0x3c818800j,0xbef12ba7+0x3fcc4d9bj,0xbe1e2482+0x3f0ef830j,0xbfc7c09e+0x3ecc3d90j,0xbe5dfaf0+0xbea58198j,0xbed1fba8+0xbedb15b0j,0x3f6a937a+0xbe113cd0j,0xbf9eb259+0x3d739240j
0x3d83de00+0xbf6f782cj,0x3f82c8b7+0x3f941556j,0x3f3c4908+0xbfa3afcej,0x3e8518d0+0xbfb61ec4j,0x3d97b4a0+0x3e943fb0j,0x3f0a7304+0x3f90755ej,0x3f9676ac+0x3f996ccdj,0x3f2fd7d0+0xbf8e7928j,0x3e24be10+0xbf5106acj,0xbf04a2e2+0x3f81aa22j,0xbf3d0dfc+0x3f88ba1aj,0x3e538f80+0x3f8d7c08j,0xbff35154+0xbf8761f3j,0xbf85f3d9+0xbfb98d96j,0x3fb9d1d6+0x3e9f3f10j,0x3f99fe25+0x3f39f6caj,0xbf2a2318+0x3e1b8130j,0xbf04f82e+0x3fe18542j,0xbeefa7b0+0xbfc4e901j,0x3e5350d0+0xbf0c6c54j,0x3f827b9d+0x3ed543d4j,0xbf215f4c+0xbf717760j,0xbf9dc162+0x3f5b1c18j,0x3e72df00+0xbf7fbe44j,0x3f66b290+0x3f177c08j
0x3f669790+0xbf1d28a8j,0xbf6ec3cc+0xbd63e400j,0xbd72c588+0x3e045ef0j,0xbfb87f28+0xbfbfeffcj,0xbf129f38+0x3e7ae0b0j,0xbd63fac0+0xbebb2d44j,0x3f062af0+0xbf50193cj,0x3f8befcf+0xbefc84a8j,0x3c4bc000+0x3f739bf8j,0x3f0a7a30+0x3f865cf5j,0x3fde2d9a+0x3b66c400j,0xbfc49e58+0x3b593000j,0x3e0c14a8+0x3f8d4af3j,0xbfb59bda+0x3fcc0844j,0x3c94ad00+0xbe989f4cj,0xbf71d5e8+0xbf79024cj,0x3ed87948+0x3de84b90j,0x3f733bb0+0x3fbe43f3j,0xbf86bb9e+0xbf263b94j,0xbfb633a8+0x3e5c4bd0j,0xbf1982fa+0xbfd99670j,0xbe89dd88+0x3f0bdb00j,0x3fe75df4+0x3faf5e1dj,0x3f6458e0+0xbe9f3d88j,0xbfc2d829+0x3eeb8bd0j
0xbf79d7a0+0xbf8ca740j,0xbde1e240+0xbfa8ce68j,0x3ef71990+0x3e978c48j,0x3e3f5638+0xbfca7dc4j,0xbf70a5a4+0x3f2d980cj,0x3f700368+0x3de019c0j,0xbeb5dec0+0x3f345460j,0xbdf3d450+0xbf9fb6d4j,0xbdfc4840+0xbcb5de80j,0x3f98798b+0x3dd24ce0j,0x3f5eb890+0x3ea15cecj,0x3f1dad8e+0xbde76640j,0xbf143b9c+0x3fc6db46j,0xbe610e20+0x3faad756j,0xbf9acdde+0x3fbd8bc3j,0x3f1755e4+0xbe178960j,0xbf27b988+0xbeeb5ca0j,0x3d39b5e0+0xbeabcde1j,0x3fd07877+0x3f841f75j,0xbe3768f0+0xbf6fcd30j,0x3edfc498+0xbeaba6f8j,0x3f847714+0xbfb607c2j,0xbf54127a+0xbfdb1f81j,0xbeebbfb8+0xbe0c28d0j,0xbfdcf94c+0xbf973ec1j
0xbeee0b98+0x3f88fc7dj,0x3d060a80+0xbf506600j,0xbf3c0ab0+0xbe6cd360j,0x3fa67342+0xbf525108j,0xbf1d7538+0x3ea47014j,0x3dcf80a0+0xbef91e97j,0xbe81eaa0+0x3ee10e68j,0xbf019058+0xbee90568j,0x3ed9e640+0x3c713100j,0xbfd34e81+0xbeae2cd0j,0xbf0460fc+0x3f1ae97cj,0xbe1f39b8+0x3fc60711j,0x3fa382b4+0x3fa59362j,0xbfa39516+0x3f160400j,0x3f8e3aeb+0xbe161630j,0x3ea21410+0x3f687eb2j,0x3efe1000+0x3fa9ffb4j,0xbeea4228+0x3fd3a13ej,0xbdc1bc3c+0x3f904397j,0xbf201e58+0xbf5f4278j,0xbdde5c00+0x3e783360j,0xbeb7ba34+0xbf24a744j,0x3fb6e145+0x3f424224j,0xbecc89d8+0xbf87a56ej,0xbf07f180+0x3edbf4c8j
0x3f33f094+0x3f596e64j,0xbff57a8a+0xbe0e71d0j,0x3dac3000+0x3ee98f44j,0xbfd5ef4c+0xbf9d4870j,0xbf4bcf14+0xbf8ed11cj,0x3fbafbbc+0xbea07c10j,0x3fbaee02+0xbe7a62a0j,0x3e68fac0+0x3f809cb7j,0xbfdbb056+0xbfa4e022j,0x3e1fb428+0x3f8bad54j,0x3f02faa8+0x3f03291aj,0xbfd776b8+0xbec53560j,0x3f59a930+0x3f6f7768j,0x3fa1131d+0xbe9f3120j,0xbe603540+0xbd0afb80j,0xbf48e31c+0x3f42075cj,0x3dbd7f20+0xbf9e0d57j,0xbf22d574+0x3f34d3f8j,0x3f3b78e8+0x3f988d05j,0xbe0f18e0+0x3e56b6e8j,0x3f2cb604+0xbcb6f780j,0x3f0767bc+0xbf269806j,0xbf8e5b1e+0x3fbea7eaj,0xbe986bc0+0x3f2b4910j,0x3fb57b3d+0x3c967400j
0xbdb56120+0x3fa00c1ej,0xbef4e308+0x3f5437ccj,0xbe768df0+0x3f800c67j,0xbd91d3c0+0xbefed561j,0x3f8c774c+0x3f04537cj,0x3fab33c0+0x3f17543ej,0xbf7a2144+0x3f06f158j,0x3ff85365+0xbf29ae34j,0xbd8a1cc0+0xbfba9fe4j,0xbe655440+0x3d0c6640j,0xbfea1d80+0x3fb166b8j,0xbf7517ac+0x3ed327b8j,0xbfc00307+0x3ef30db8j,0xbee1e578+0xbe0c7c80j,0x3fbe7691+0x3f62c290j,0xbf32083c+0xbe9f12c0j,0x3fc468b6+0xbf208fecj,0xbef0d0e0+0x3e0014c0j,0xbf76c8f0+0x3d98c920j,0x3f70f9e0+0xbea81480j,0xbeab1caf+0xbf9c36f8j,0x3f2a1e60+0xbf089d18j,0xbd7780c0+0xbe7fe800j,0x3ecc6104+0xbf6741f0j,0xbdcffba0+0x3f7bf1d8j
0xbed59118+0x3d4dccc0j,0xbf246f4c+0x3e512310j,0x3d31f240+0x3ebb6bd8j,0x3f899378+0x3fc719ecj,0x3e9887b0+0x3f07b798j,0xbc6ddc00+0x3e032ee8j,0x3f36359c+0xbed4d010j,0x3ebc81d0+0xbfffcf5ej,0x3fa5d0c6+0x3e3373d8j,0x3eac1340+0xbf88fc9aj,0x3ea1bcf0+0xbf83dc2dj,0xbf120d92+0xbec7efa0j,0x3f47d278+0x3e9ca0e0j,0xbf7633dc+0x3fddc006j,0x3e3dc7b0+0x3fa6bd06j,0xbe6ca140+0x3f2b4954j,0xbf75da84+0x3f2d01d8j,0xbddabfa0+0xbe892594j,0x3f3cf26a+0xbfa42342j,0xbfb07731+0x3db8a440j,0x3e3e37a0+0xbedf4670j,0xbd2798c8+0xbf2b85c8j,0xbf898bcb+0x3fdddb5ej,0xbe2e5162+0x3fdd00b6j,0xbe97f9a8+0x3fca5b94j
0xbf05d84c+0xbed36a70j,0xbf36653c+0xbeffd1b0j,0xbcef71c0+0x3f2cec14j,0xbfa41dae+0xbed61998j,0xbfbb1498+0xbea42f11j,0x3d9b09c0+0xbf528134j,0x3fe2052e+0x3ee83e28j,0x3eee1320+0x3f527d9cj,0xbfd63724+0x3f5350f6j,0x3f7142a8+0x3e9ef9f0j,0x3e195688+0xbfccf303j,0x3f097bb4+0x3ffa0a6aj,0x3ed653f0+0xbfb4c20bj,0xbe66c800+0x3e756fa8j,0x3fdb2483+0xbd15dd40j,0x3f2fb720+0xbecb1aa1j,0x3f33e7d8+0xbfaef690j,0xbcdd7d80+0x3f2ca452j,0x3f0760c8+0x3f8e061cj,0x3e019b20+0xbef50a28j,0x3f7b82a8+0x3ea35d50j,0xbf3a7624+0xbdaad1c0j,0x3f90b1ef+0xbf1492d4j,0x3e5abe00+0xbf76463cj,0x3fbfe021+0xbfa021d2j
0xbf4bfe7c+0x3f819d68j,0x3dfa0e20+0xbf2efc30j,0x3f01a938+0xbddef05cj,0x3fc3b5b0+0x3fd4b84dj,0x3f97907c+0xbf24bb3cj,0xbb7e3000+0xbec1a838j,0x3e4dfd00+0xbfa8a2faj,0x3d867bc0+0xbf3b1d4cj,0xbf7a1d9c+0x3f4b1dbcj,0xbee4a9d0+0xbf30b264j,0x3fee011c+0xb6200000j,0xbf8d0262+0x3ea97858j,0x3f699da8+0xbe11c28ej,0x3f9d708a+0xbf30da8cj,0x3ddaeac0+0x3f7f7ea8j,0x3e538ec0+0xbfd14ad1j,0xbf9ac818+0xbe908808j,0x3f2838f6+0x3db1e220j,0xbeb0b90c+0xbeb82310j,0xbf3d3e04+0xbfbf7514j,0x3f6f71c8+0xbfec051cj,0xbf45dd00+0x3f9394a4j,0x3dd01da0+0xbdefffa0j,0xbfb0120f+0x3f3dd48cj,0xbe595e8e+0xbee7e218j
0x3f69ce30+0xbea24e60j,0x3f12a9fc+0xbf00ab24j,0x3f5d3868+0xbebb9bc1j,0xbf289a00+0xbf31235cj,0xbe22b940+0xbf06ad28j,0xbdb02590+0xbfedf898j,0x3e3a0968+0xbf7d57a4j,0x3ea32ba8+0xbd052b40j,0xbfdc5172+0x3f83f6e8j,0xbeeb4ac0+0xbffd7b4cj,0xbdbce8a0+0x3fa4170bj,0xbe7cfec0+0x3d01a540j,0x3d1b9f00+0x3f1d2a26j,0xbebef8d8+0x3f68fe10j,0x3eb1b6f0+0xbfe4e3b4j,0xbf8a7f18+0x3fe3302aj,0xbe822319+0x3f0ee2bcj,0x3e8cd5dc+0x3f1fb2ecj,0x3d199ac0+0xbfb61bcfj,0x3d141e00+0xbfa913c7j,0xbf8511e3+0xbfb62304j,0x3c985200+0xbeb7e160j,0xbe284a90+0xbd2b6200j,0xbfa19647+0x3e9802f0j,0x3f3be53a+0x3f0cb6a8j
0x3f388d24+0xbeeacad8j,0xbf88b1e0+0xbfb1ec6aj,0x3fb15196+0x3e62e800j,0x3f1ef39c+0x3e58bf60j,0xbf866767+0x3f095e54j,0xbfd2f48e+0x3f24756cj,0xbca09780+0x3e8e9b70j,0x3fc814be+0xbe327a48j,0x3f5f7a98+0xbfa6f1f8j,0x3f2a9652+0xbe81d110j,0x3f2196d0+0xbf8942b6j,0x3ec374b8+0xbf269f88j,0x3f45c740+0xbf844660j,0x3f069314+0xbfe369a8j,0xbf8c34db+0xbec01558j,0x3f9a5574+0x3f0ebb7ej,0x3f6c0af8+0x3f3c2d6aj,0x3e207da0+0x3f7ddc00j,0x3ecd6a00+0x3eecded4j,0xbf3bf24c+0x3f53df7cj,0x3fdeec27+0xbeab72c8j,0x3e7f0bb0+0xbf80b9fej,0x3fdb1e30+0x3ff9336fj,0xbf662fa8+0x3f0f9ce4j,0x3ef400a4+0x3d8dd010j
0xbe840288+0xbf82d711j,0xbfff0904+0x3ead83dcj,0x3e35b420+0x3e6b42b8j,0x3e2c1940+0x3f2c3d54j,0xbe3fb950+0xbee8b0b0j,0x3f7f74d0+0xbf905033j,0xbed4a360+0x3f82a923j,0x3e756cf0+0x3f9fb924j,0x3fed3bbd+0xbed99d30j,0x3e85ffe8+0x3fa24bd7j,0xbf94afb4+0xbf0b712cj,0xbef8e520+0x3f2dd648j,0x3f6d5f40+0x3f621888j,0x3ee6e9a8+0xbf407ab8j,0xbee8fe30+0xbc808f80j,0x3e512520+0xbf86e994j,0x3f855a62+0x3f5cf970j,0x3f09d8ba+0x3f220be8j,0xbeb476b8+0xbe7569d0j,0xbf04670c+0x3e7133c0j,0xbfb7fa2e+0x3e4846c0j,0xbf77cedc+0x3de7d4a0j,0xbe11c7d8+0x3dc8fca0j,0x3eeaa848+0x3fa8d82bj,0xbf58b460+0x3e4a2480j
0x3f5be774+0xbf0a740cj,0x3f943978+0xbecd8a98j,0xbf55ff6e+0x3ef1a66cj,0xbf0cd700+0xbff9ca68j,0x3effd7a8+0x3d51d100j,0xbed3e83c+0x3e8e89ecj,0x3f28b11c+0x3f4c19e4j,0x3e3edf00+0xbfb5ca75j,0xbf638dac+0x3f12be88j,0x3fd3f889+0xbe280ef0j,0xbe652190+0xbda24ca0j,0xbe0daba0+0x3df32cc0j,0xbfb051f0+0x3fad6c56j,0xbf4fb73c+0xbfc254ebj,0x3f862d62+0xbef595ecj,0xbf55419c+0x3f835b98j,0xbe439340+0xbfd7ce48j,0xbd2fac88+0x3e58b920j,0xbe9a23b8+0x3ed114acj,0x3faefa27+0x3dbf4de0j,0xbfd2e45d+0x3f15e21cj,0xbdaa8c60+0xbfab2073j,0xbf866e94+0x3f09eb18j,0x3f5eabb0+0xbf738d68j,0x3f96f785+0xbeb77dd0j
