c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0.000835745031155799011-2.161679571141857270j,-1.351762874936611735-1.179032767758604327j,0.983319431522016618+0.487091618777616419j,-0.307135034867786205+0.164169042898578254j,-1.502163432581619773+0.866326038124698438j,1.59405147500427224-0.0767048745776421903j,-0.490753352301131595-0.796450734463666210j,-1.303986297845297404-0.269427449396502483j,0.0868222389276538386-1.310018944717761701j,-1.140033993824798974+0.605778922555596288j,-0.831602909348345686+1.37285230769942590j,1.72255905932154873+0.0145416555943307379j,0.657440162257318494+0.327420586150316772j,1.25214460838227492+0.262120294467082182j,0.777301142773503705-0.120555196851478640j,0.343623143717628698-0.843011973615525711j,-0.470725484436488095+0.897921787671284388j,0.891935568529450772+0.679339922538052753j,0.154973970806590477-0.0486634205153095855j,0.540807236241694244-0.904046503360265152j,-0.378987323858797520+0.984468834216631005j,-0.311310500050943073-0.932624077334585521j,0.643630671856095126-0.326142488937420704j,-0.599152669398593129-0.162436656098402742j,0.768077604813989012+0.593174966529190328j
-1.747679592833277784-0.490753741040653057j,-0.631870074875306553+0.0559717510363988424j,0.677409343925330809-0.427225501147793007j,-0.0203599406196106613-1.797253324541509655j,-0.392627270134780825+0.387635258470069299j,-1.079167334702435532+1.17391524500344113j,-0.0912018392765765462+1.35575390711384313j,1.15514240469183415-0.313528660521814162j,1.48527538976134043+2.11062812649094011j,0.604798691990566794+0.576693200515077997j,0.273497734196822328-1.124533964593608992j,0.343727535534257722-1.040420813223239537j,-0.546839583956263197-0.807505417878522369j,-0.457220871665331873-0.365381184060780073j,-0.291527636232185916+1.02676602745201472j,-1.117655474692915928-0.364566806133955978j,1.40572774373067099-1.331971106220755096j,-0.830221140491211873-0.296036931934415825j,0.170748039775485693+0.891368220517356757j,-1.120387210619129492-0.243407162342381688j,0.336864835784507210+2.15057879515276440j,-0.296204917443644077-0.556639703453743361j,-0.605966970560696926+0.0634745046355527087j,1.07417124710258304-0.492912975557895871j,-2.344093166262101846-0.510616852628333894j
1.31515486019344218+0.146038292633951627j,-0.326246153451403841+1.05665444713814027j,-1.212411289128921376+0.174393988132236499j,-2.164297775926212530-0.438517645129003652j,-0.236768996231120354+0.683375947116934057j,-0.00579301627791029005+1.51018279761334151j,0.633981173340413928-0.351142740271583042j,-1.925360486341973764+0.452286170404282206j,-1.487999155871435608-0.366552653114641469j,0.387219422648851452-0.821908525076362028j,-0.0606396264184136946-1.016417541504001320j,-1.484981157115623062-1.186191361316603076j,0.125130809774354201-0.0542106026296096388j,1.64656393404706191+0.993803863440799961j,-0.341872013201529156+0.278784791837397794j,-0.695884610596202879+0.762528892759490872j,0.302381580091281243-0.390286607700109922j,0.235960164565378605-0.310357329987844821j,0.0488386560068434505+0.231531228250351439j,1.16213842098683750-1.531625112140612809j,0.843374160101377334+0.232007971087053288j,0.823647211266818057-0.603025169350482226j,0.913399809682879482+1.97796405535794006j,0.322240374144663999-0.501333504591590095j,0.704910463523432895-0.268660039564644181j
0.711249144322153803-0.362038092108788678j,-0.0434303149167916124+0.474461869955646209j,1.75692557670801718+0.315607113682943918j,-0.452924120006408748+1.39324286553340526j,0.444069515917742130-0.191978490103558829j,0.0602272941290475927+1.48969028313815621j,1.88317561953926149+0.380915974908439425j,0.222162348164149703+0.328041235739328307j,-1.037028127884208617+0.560400669758231551j,1.63041162750916290+0.592268503896340670j,0.251056968392728396+0.878816683511097540j,-0.390781163274507292+0.224411336893367341j,0.206482964824441284+0.611663718404089618j,-0.458622643716133759-0.343866806583796369j,-1.222628453174462670+0.325614877600051144j,1.45800859238543423+0.527656422622315268j,0.460833315066911719+0.00833085445133896485j,0.106056413620147171+0.488344486083443829j,-0.158377985685194122-0.715912020434760876j,-0.0433238943491760508-0.359482691692781131j,-0.351820479835990074-0.577105805302967844j,-0.366114118369361474+0.429866015696248604j,-0.280218121998307534-0.954393442448074669j,0.740544096670574081-0.618465112209011458j,-0.519564960938790232+0.538205058144705983j
1.37054362114744443-0.886971167973376495j,0.256136494116669721-0.411055219331614762j,-0.266247668417139315+0.557606616603834037j,-2.154923480531310442-1.690963313206966578j,0.154242598452114965-1.864720964197471131j,-0.0936067609330115679-2.665298192883964745j,-1.070187371208298099+0.860696054492239515j,0.603193344023670530+1.03794994821828123j,-0.465323375795264393-0.431208812469966451j,-2.181926037209586333+0.00887801859277637106j,0.843453961397186535-1.802296582748949660j,2.00975565199260808-0.112618113437021882j,0.623471809548836519-0.677557491604667383j,-0.907529238056791420-1.686123135636112824j,-0.642992997987593017+0.772837379631112764j,0.409366912001031035-2.172644585945945117j,-0.241554753637014618+0.370335150812509450j,-0.722905896812212844+0.163582477298041428j,-0.124732437797265838+0.361082695281143895j,1.04367234171934320+0.522316615747709711j,0.569296998619212901+0.712576399196930942j,-0.233381464228390900+0.403769950058947557j,-1.968123220974012488+0.389447908522589258j,-0.178533108149255159-0.101000034320978038j,-0.438933763984005409+0.384577208230016065j
0.150785091410995164+1.36686070784142565j,-0.208666525459478613-0.167022208309216102j,1.21734138413985504-0.805087667817865781j,0.642871299991368161-1.921282551374568381j,-0.608351928458068957+0.989298903531356632j,1.82513750104509542+0.0995506830881889293j,2.26356859369178531-1.244064045485780978j,-0.535179670197085455+0.0454954306873420755j,0.694065404493349635-1.332191051208967635j,-0.292440672338688811+0.431481244951119613j,-0.718787583567642496+1.17381168006639957j,-0.911010304252498848-0.232957307622476683j,0.809780058478001940-1.010922791868651859j,0.718943881360425862-0.0711574158856573268j,-1.012967550709024777+1.71742077415213478j,-2.442015536690099963-0.239423781177464878j,-0.623060572873870954+0.371290073059336478j,0.406980442625159088+1.23640768141237122j,-0.261775566619559363+1.41846930588125141j,0.560635022568664709+1.67991439820600985j,0.389180274832952033+1.03021149829401914j,1.90068862159866203-0.513215362384593198j,0.502692630901359738-1.100715462379536546j,-0.453957130106881212+0.128716162082389118j,-1.066589804207968006+0.836976854688523896j
0.934558316824621204-0.241123535114583287j,-0.753189885123251023+0.729963596054108432j,1.28109683370834126-1.351989478733862659j,-0.878550151965516334-0.0991626088595243260j,1.56537188312812536-1.027677785769389728j,1.38135124017245258+1.53076695084377156j,-0.788077699014267496-1.309228902815121831j,0.734782969258623186-1.533679358586655716j,0.692250370043465235+0.216901661565823467j,0.360773197779127752+0.0169355554690202581j,-0.155288420741123367+0.178825970832352743j,1.36519158680052110+0.232825164119775163j,-1.455607794563593682-0.906958830164302565j,0.301134839498362616-0.687676350567738570j,-0.932882812353187151+0.389716598263897484j,0.266477131147521362+0.291507854954415002j,-0.108669330089551596+1.23929317218248136j,-0.250368607704047452-0.0192352786937743935j,-0.659529089489939712+0.309206780886753129j,0.345091181816750580+0.264169823524591063j,-1.394399070916443772-1.850874579662613372j,-0.560025497675342709-1.846820301366840499j,-1.089980706408787414-0.699836834859524969j,-1.545242757697418367-0.0635154756740372583j,0.283916476834221498-0.235611978475673833j
0.620620355890590502-0.121722443075037656j,-0.330036685173317856-0.881239461600090479j,1.67370769002147912+0.225997197848390118j,0.824531786124384158-0.916977581002679453j,0.536301550813440108+0.444373948999147838j,0.491526809805498565+1.22456912570372389j,2.85019834672508354+0.510774648726069369j,-0.944195723246749274-0.285133926773623924j,-1.479914794156149682-0.910581310945582256j,-0.565672936097223910+1.90026760591322152j,-0.752202825125884766+0.836504601600854602j,0.0779924882110116790-0.0221221469080354893j,0.811894622502847607-1.997947754636191231j,-0.872892231047716293-0.950955420494376202j,-0.278821985174488862-0.0502530341538354186j,0.970281188785468540+0.346623317815178744j,-1.643651384517563318-0.520543083460505595j,-0.293776925443703706+0.405330916288945797j,-0.918561334681581520+1.69859984699729049j,1.51782067706080403+0.948986540059589156j,2.45643469279983728+0.0874028999494582681j,-1.414440536689800964-0.827024741319340339j,1.70721021803502193-0.577015821843569476j,1.16910909599358259-1.293280315086629883j,-1.521381759232584007-0.497477755079296812j
-1.821132844798778016+0.408319480301690518j,-1.353227387193742359-0.424167531734769287j,-1.187278570553718992-1.029223590383308462j,0.590999888077289092-1.751618696359273474j,0.541162373031859766+1.75624008620269389j,0.599025427053049064-0.506394944174016092j,0.439150273021202020-0.797956248986940952j,-0.461704291171466607-0.811005495746192739j,1.36693302098584856+2.12241009928792046j,0.175541316122285406+0.328200999133791304j,-1.534506732333949852-0.248250586959208874j,-1.943219713760968581+0.166810818565503948j,-0.936431199766489363-0.158937129893411466j,-0.627151823982258438+0.396033902710890561j,0.688109520505393756+2.03028911921163679j,-0.866205093743015908-0.385374112135576485j,1.12130253310814653+0.869448676858973978j,0.325581956968857166+1.54704015166425112j,-0.500683847721325570+0.555742119860924255j,0.115988437547880796-0.380824651173143902j,-0.319924977698189172+0.900226503055917337j,1.81557412407024609-0.976772864960830933j,-0.567920245823088531+0.414043835264216397j,-0.937874089253398324-0.0524802661784117829j,-0.599735193647664921+0.257348274355019057j
0.497682917740655650+1.48263923778400830j,2.13794338030836206-0.560408479233602818j,0.815061573693710794-1.356263374109931918j,0.998832288058787209-1.431430151366055669j,1.55170062633672989+0.0353685990005390138j,0.962044596965033971-0.0854077979436227430j,0.849760677030272582-0.379840683791069722j,-0.231784349071764594-0.483340468736294326j,0.0426632958430883668+0.393505674064148269j,-0.290817126231123879-1.451482329141421168j,-0.554978765735218981+0.975245715787887323j,0.151754873353068475+0.827207603418424142j,0.990837009183234140-0.950595707498288700j,0.410138251195543146+1.03161499787766364j,1.64597342950652691-0.0405254357461681813j,1.41984805450173623+0.347179244198251524j,-0.273794771037488615-0.401470961279117410j,-0.112421873107693581-0.129041417178546780j,-1.085943366077349425+0.254542101470787596j,0.457927440954046804+0.554366688227777792j,0.834752852790459076-0.315616795712816811j,-0.278310384719175463-0.189069392531787450j,-0.422874727726147592-1.688301639451933233j,0.736479882702997468+0.789579544078773398j,-1.076990730309176136-0.273253470764750705j
1.07019412609120312-0.707581353650033939j,-0.894821183357199512+0.193647524563742567j,1.06339649873442021+1.65025581199291626j,-0.357803546723681087+1.96940350116690710j,0.385568779787672788+0.537190798243080802j,0.971181700038977968-0.158098297361069395j,-0.0509861468563053144-0.255454723576423958j,0.562506685974839104+2.62169915655619290j,0.978537650583938489-0.552223397324270059j,0.181852562566037656+0.408850506186379636j,-1.072477760413192093+0.851147947898757806j,1.85673360564855927+2.76144877729572124j,1.09289909615015212-0.112434402367532160j,-0.708012358010416953+1.07114567516715775j,0.476755488442354824+0.626608057069442114j,0.0654029721232474159-0.513001453984712085j,-1.154475906458893419-1.383691905352198769j,0.254538159182173151-1.530504604084869324j,-1.051349437965407140+1.12764553431567704j,1.04337819464837888-1.757589399067263968j,-0.0568018017217846171+1.36695613545072958j,2.55225950132819390+0.886118310594556479j,-0.552880886939762783-0.815856553146192986j,0.485786749381398763-1.275061862254635025j,0.813302698633565412-0.554707646861056780j
-1.905804165587104748+0.299904009345087541j,0.597869463180609628+1.31966111211627801j,-0.733292250771793607+0.601292633502682249j,-0.757268143749394440+0.298827735867458699j,-0.285932369733264746-0.923367966082262903j,0.198975875194025153-0.606378805961138578j,-1.625358666009248720+2.54121432464570684j,0.688668160367306825+1.77156593377154436j,-0.0911834923320453683+0.108300130910010228j,1.00938449740728475-0.110921890871302331j,0.919266799334229833-1.094081789886896860j,-1.223236454173502352-0.632734571913903476j,1.70339980711647731-0.669703889040305977j,0.0363290893977752382-0.0332618339310890576j,-0.0301745336339061531+0.579999404443220623j,-1.434617515325922409+0.183656724481878530j,0.378560827135082433+0.126860591481973150j,1.60071033009345842-1.534742010502642362j,-0.906991973095221837-0.408996673603498450j,-0.916292987611226905+0.415850454080787912j,0.378691633785507963+0.347661456349872999j,2.45655375814190746+0.0370527683521997275j,-1.363401626650773357+0.718645065757556711j,-1.640789582611579255+0.591342925687450726j,0.832665646790577973-0.973941942522017267j
-1.578471704931041497+0.592269484413379121j,0.333927433356855818-0.339482960224176955j,-2.811583276233524220-1.036235766056943674j,1.40484855529485930-0.776894450670121861j,-0.179007349196954823-1.908357925840425739j,-0.00253801104414058675+0.724747294779872319j,0.293442602324639700-0.651536382268906866j,0.450267619267979757-1.608650780435730398j,0.527079100628251584+0.219940965853155034j,2.30648397367404367-0.201441864952444316j,-0.112040621632750969+0.120878093703278288j,-0.167859508266206880+0.948634263150197387j,-0.383085484412623911+0.360637904878798210j,-1.608768017346598133-2.162761568115146193j,-0.0613351390759884207-0.390965427732327786j,0.743224655816999479-0.759361737009043302j,-0.253966148284788140+1.45392096314245922j,-0.698043437035603009-0.308435118392569984j,-1.112296971440256410+0.116663016085513326j,-1.294366718745403765+0.200282969523243314j,0.454795148064187415+1.08457941337919727j,-0.384921101722072889+1.40767313644320779j,0.0392313089742439835-0.0631093698875844211j,0.387052100104942287+0.985324628878407882j,1.53539032279894871+0.00226232837526763042j
2.40504431145063435+1.06715650377250792j,-0.387748450383686993-1.220624117531370789j,0.251524280834349855-1.172868444907393836j,0.382084283258751433-0.281843322623162251j,-1.046053913382153144-0.119730114536383602j,0.0630905266677448395-0.282987444221012240j,-1.303825709887400208+0.0330822764951683723j,1.00630769996725177-0.899208711215335299j,0.823638841820379496-0.867794437594059164j,-0.961699684370016072+0.452552010503650237j,-1.710155503516758823-0.0501904297707360669j,0.165085606015216601-0.400434414286389817j,-0.490707455533619940-0.238317765277506588j,-0.699730803268255208-0.395961205780834435j,0.175135733136586591+1.30777271247131698j,0.582256528103221260+0.215335762433251698j,0.471865915898408427+0.0655371700097751030j,-1.687180846649221077-1.405483327931651871j,0.808019436014460801-0.478192005141788500j,0.579730839318293611+1.19334535693487309j,1.14294933348461125-0.688000137873755690j,0.526580059788794407+0.430623891578532980j,-0.455969838603637711+1.14672197889135052j,-1.525386518197825003-1.432667454135013507j,1.39734099651586163+0.340174997075665785j
