x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
3.9455067857019882E-001,8.4887750081465763E-001,2.7389219509476581E-001,4.4392417731394673E-001,4.8966803197831872E-002,1.7916256945059525E-001,6.3388111855829710E-001,8.2418827063217737E-001,1.7936254397305448E-001,1.2635464348836994E-001,9.1585381508226060E-001,8.6629953404676940E-002,2.7664460032935712E-001,1.9655702109790685E-001,5.9931694620379150E-001,4.1814587476774934E-001,8.7104973338508218E-001,2.3294184207918847E-001,1.3615016945300801E-001,7.5288431439323511E-002
4.5895321434876940E-001,2.1134095357916324E-001,2.9063861896483290E-001,9.6669853765953870E-002,4.0874313364884096E-001,1.5767844878261325E-001,5.9861378040265700E-001,2.7098694724677563E-001,1.0176743224739623E-001,6.1706748439498871E-001,3.7694860763877164E-001,3.3002865316925295E-001,8.9099482434548266E-002,5.8267680859543669E-001,5.3730705085727248E-002,3.3022519157693714E-001,5.8483357155269522E-001,6.6183979215863131E-001,5.3507837861853647E-001,1.0981279394314019E-002
4.9899081346309604E-001,6.7641550372136516E-001,7.7110732092713885E-001,7.0901411365074873E-001,5.7037411652589098E-001,2.5646822564294475E-001,4.9950369748185020E-001,5.9532228466234716E-001,3.2955746539513726E-002,7.0913028916161108E-002,8.4627299193907557E-001,7.3232671583433062E-001,9.8041207312374468E-001,7.5170091022484664E-001,1.1094105403404175E-001,3.0355136599478533E-001,3.8410225820200999E-001,5.4322801957576505E-001,8.8663241097878254E-001,3.2193722592883872E-001
2.7583104579040674E-001,9.3593426493667461E-002,9.6835277150849872E-002,2.6452978257324098E-002,3.7121820848134629E-001,1.6819760636277301E-001,1.6153248573199874E-001,9.8430358742633861E-001,8.8710787771463662E-001,8.9668738479652621E-001,1.4755766118988420E-001,6.1961892557684617E-001,2.2719941302759067E-001,6.2209257710625709E-001,9.4421964337055830E-001,8.3587494681094165E-001,1.6504282878182816E-001,1.1711113618428170E-002,9.6704253237629823E-001,8.1938765833524396E-001
4.2145349729039960E-001,6.5218192778316375E-001,9.7299644476952662E-001,7.6590043264512597E-001,5.4531926352164473E-001,6.4642003408898607E-001,6.4667666841648241E-001,5.8831526153105995E-001,5.9237329305695710E-002,1.2856027713400450E-001,4.4850843405500751E-001,3.0744749546658051E-001,7.2570642488312120E-001,6.5988651760404515E-001,8.1532691945451530E-001,2.5003304623663791E-001,6.8437628968245423E-001,2.4507703298309200E-001,6.7446191624238150E-001,9.6826520389995452E-002
9.2765304159862205E-001,5.6317124602829738E-001,4.6611011569358307E-001,7.3297485862991762E-001,3.3309696862159338E-001,8.3334539031347010E-001,4.0370314676070851E-001,4.3479125013447106E-001,6.9150606718753127E-001,6.3052786402165228E-001,5.7220292214175961E-001,8.7640406773162163E-002,1.4413568528906098E-001,9.0779700743162151E-001,9.8720594398328143E-001,2.6680718813026782E-001,2.9030352256996472E-001,4.5688226951052946E-001,5.9702261385830104E-002,4.7235268082002912E-001
3.7794484669589917E-001,2.3688312998743030E-001,2.6626896002928746E-001,3.0349054643730405E-001,9.3941768624377406E-002,4.0492109228777284E-001,1.8460094355562673E-001,7.6191088453047995E-001,9.1307893889569947E-001,6.7215951258947870E-001,4.8505335032452490E-001,2.1531936633500514E-002,4.0289065951747088E-001,9.9933840052399769E-001,3.5434676153560785E-001,8.5197704025453180E-002,6.6664410646294536E-001,4.4576416625173400E-002,7.5297671090951990E-001,4.5087684799196670E-001
3.8576778014668245E-001,7.0920717263715649E-001,9.3073261674133523E-001,2.7204792067598182E-001,3.8246618654095765E-001,2.4671244899302586E-001,7.2531443073028856E-001,8.8201593280367108E-001,8.5525468862459286E-001,6.6769264859793342E-001,9.8704590178043464E-002,5.0585443153866771E-001,4.3242306995948732E-001,9.7559797853502628E-001,8.4567803558084620E-001,3.3364869391552060E-001,1.5417034789197095E-001,1.6768087458464950E-001,2.2897760871010633E-001,9.0718725654804744E-001
7.6189244480843399E-001,6.2991911337856288E-001,2.8839015332663515E-001,4.2262437470400244E-001,6.1826147257919538E-002,9.4272721890910038E-001,3.2042858667505369E-001,4.5969903891646130E-001,6.2569905593265640E-001,1.0342595204301433E-001,4.6919234836536811E-001,5.1119342700179626E-001,5.0448266131851083E-001,5.2699903715165142E-002,6.0019950196936500E-001,3.2158533545897905E-001,2.3239246092427435E-002,6.7743563120347716E-001,6.9997758301817414E-001,9.6293170463721767E-001
7.3547458346715966E-001,6.4928019334972542E-001,6.8888123126463108E-001,3.5491220986821514E-001,3.1191358040676126E-001,8.0491914945567222E-001,9.8378216038526933E-001,6.8798523604811268E-001,2.3736545870828579E-001,4.6399877334008632E-001,1.1285531036215876E-001,4.6064740519739106E-001,9.5512558854449114E-001,7.3498033754216763E-001,3.2033412821050711E-001,1.1721184149524477E-001,8.8318319994517047E-001,9.4165409823907276E-001,4.7325074869501943E-001,4.0362533242821297E-001
8.5505476672186120E-001,4.3738818549457653E-001,9.5085890210373447E-001,3.2832045383157077E-001,6.7471936314885639E-001,2.3761838916575631E-001,3.3878714535241289E-001,7.4694539489706757E-001,9.9461882679844094E-001,4.3359252943441416E-002,3.9178244178253496E-001,5.2719762819437133E-001,2.6704928404613770E-001,7.3144440733491045E-001,9.7175513515210821E-001,7.0225972667898692E-002,8.7341960810155739E-001,7.6718080612382167E-001,3.4866205259984029E-001,8.4728688095667459E-001
2.8521413600221290E-001,6.8266053824971562E-001,9.1008143376415496E-001,5.4214204851634418E-001,5.5961590146988129E-002,4.4843790592496285E-001,3.1265962057563773E-001,2.2590147713274908E-001,6.7970100779765408E-001,9.8779939299586422E-002,5.3200047752821733E-001,2.7460032391409683E-001,1.3483044293736438E-001,3.8513297063126267E-001,9.8498952422482211E-001,2.2281911919807279E-001,8.4305631027546835E-001,6.7228270375357335E-001,8.1556980978857274E-001,7.0657066305098282E-001
1.4745432861783417E-001,1.5442425344421570E-001,5.3470906356827730E-001,1.9750069677250383E-002,3.5797165912929435E-001,6.1319345614008658E-001,9.4625625686337134E-001,7.4981405806457235E-001,4.8327577583419107E-001,3.8616636107868468E-001,7.7376204578660923E-001,2.2491750499139865E-001,4.8665182262910660E-002,7.6336181763827393E-001,5.1683821805345187E-001,5.7699556790507434E-001,2.1863680360099644E-001,6.4466038010834226E-001,6.2336738732933306E-001,7.4130439339711810E-003
2.7924341602981517E-001,9.2067479726735213E-001,8.2468565883966038E-001,4.3564901735175615E-001,1.2505307916063405E-001,2.0419823767470630E-001,6.6110838446496512E-001,3.6487391498604843E-001,3.7533483603198986E-001,2.8887009693028265E-001,1.1447203798690938E-002,9.0617342108149868E-001,5.0247976310121722E-001,6.2693697972672091E-001,4.4504391161200152E-001,1.2897045629214879E-001,9.7994631076950212E-001,1.0254049939845782E-001,1.7756747784709317E-001,7.2132939766766302E-001
4.6057795972988225E-001,7.1933502524321624E-001,1.8060321237485497E-001,5.5752090056858682E-002,9.1500737507623753E-001,1.1008242906863148E-001,3.4930179812510093E-001,9.7124974828037636E-001,5.3069165633469284E-001,7.3163484278552160E-001,6.6632535058895681E-001,4.0426628913852986E-001,7.0271649851039952E-002,1.5497970309726619E-001,6.6352751543737765E-001,9.4958081409072737E-001,4.6662182112357242E-001,7.6082041332020045E-001,3.6353934737892957E-001,4.5235013051412959E-001
2.4722780194802307E-001,2.4225865657999401E-001,6.5686545746101110E-001,8.2251862153135208E-002,4.2966987775728931E-004,6.8795691499315892E-001,7.8128218576730346E-001,3.4113382128829756E-001,3.4557769325287196E-001,5.1706021463038210E-001,1.5141759667102949E-002,4.8548514175519114E-001,8.2723340080810503E-001,6.5689381111225631E-001,5.1639638091143691E-001,6.9806585429962476E-001,8.9993561780756504E-001,2.1337017982102202E-001,9.2132996828902669E-001,2.8783158746812665E-001
1.4361225171342529E-001,5.8459817789999891E-001,3.2928525469696390E-001,1.8715861947670664E-001,3.4392152597817044E-001,8.1136190284311693E-001,3.7967036444320312E-001,8.3597253545078543E-001,4.6449244929564010E-002,4.0713071478815238E-001,7.8204419625632149E-001,2.9396037756774146E-001,3.6226365752164708E-001,3.4938731216728691E-001,6.1201152392708547E-001,9.4936540475862818E-001,7.8390304447699122E-001,1.0920399440561378E-001,8.0846380522447636E-001,7.6597552518728951E-001
3.7064242153642896E-001,3.3459855962585477E-001,2.3790490451358065E-001,1.3798015365764149E-001,6.8553723314342174E-002,2.6143673771159798E-001,3.1278253886220719E-001,9.1013295406536066E-001,8.9656425323707878E-001,9.5372376361233913E-001,1.7815016356425506E-001,4.9534578439983983E-002,2.8140351684731324E-001,7.3195298771187700E-001,4.2459061047537255E-001,9.0842571492129087E-001,2.9680483333226737E-001,3.1388800436653153E-002,8.6003722301831481E-002,4.1721769909537521E-001
8.8755429091030302E-001,4.9902287377833487E-001,4.4878649439050351E-002,1.2773652554378107E-001,6.7598403173435473E-001,9.5555961142413448E-001,8.8847644185670360E-001,2.5727986631392852E-001,2.3213292878647240E-001,2.8775457127910914E-001,8.0786913152265949E-001,1.5916837543682717E-002,3.9916326428245552E-001,4.7266619008808586E-001,7.3876374903829556E-001,1.6446326346107604E-001,4.3843778607771261E-001,6.9816447996719633E-001,5.4443380016687826E-001,9.9527469957170323E-001
1.6223733769272128E-001,5.5722368478961792E-001,1.0891848768017766E-001,9.9203635674113694E-002,7.1351170663185981E-001,7.2425333436649775E-001,3.8387313048784361E-001,4.0203121591948515E-001,8.5772023159368704E-001,3.0874310584886122E-001,3.4203657604433013E-001,9.5001588610529253E-001,7.9043933571658098E-001,4.5988672370573948E-002,3.4933699280658870E-001,9.5916347509664079E-001,3.5983068709522803E-001,5.1830030142121175E-001,4.5556078838308578E-001,3.1556132334410730E-001
5.2047651551687235E-001,5.5563090193486975E-001,4.5074678227001547E-001,8.9610761225649305E-001,7.2877746026314838E-001,2.7136304884490464E-001,7.8012441578813452E-001,6.0241750823589302E-001,2.5650699800024446E-001,5.9317912879410362E-001,7.4042798529210296E-001,5.0755523664047608E-001,6.1940397585245566E-001,3.6034610989942112E-001,4.7220902756683775E-001,4.6387056420976108E-001,4.1001050213858992E-001,2.1541432957640713E-001,3.9377419486213699E-001,7.4215146949648469E-001
2.7569647572664507E-001,6.6253688340803252E-001,8.3360890711506530E-001,4.0961535639004015E-001,3.2354750088487573E-002,7.8519555122666923E-002,6.0562838636264682E-001,4.1385188939860498E-002,8.4666409481616900E-001,8.8666644756060287E-001,2.9480133208358283E-001,1.9364132194757067E-001,6.8708450971272794E-001,9.9131673772908675E-003,7.6300231965966236E-001,1.6721903542690783E-001,8.4007426742758096E-001,1.5886576357464735E-001,6.1238413399674407E-001,9.9715596193366329E-001
3.4456026241538151E-001,5.5331689539921181E-001,4.9158943434483360E-001,9.9321117877166065E-001,9.7675376526269397E-001,8.4051240815015094E-001,3.4312660673901441E-001,2.8323341350762125E-003,7.7601136731028686E-001,1.4968968682159797E-001,6.3714538894470563E-001,2.4358224622183008E-002,4.6516403720664845E-001,4.6347559401552357E-001,7.8102664341556904E-001,2.7782890275840438E-001,3.7659057975290233E-001,3.4916233302969335E-001,7.5665076138233367E-001,6.3356202182023280E-001
1.1161024937726124E-001,3.8712553070190758E-001,1.5373482791122967E-001,2.0549594446418545E-001,1.9795408371188503E-001,2.1988785299028576E-002,9.9632389596082588E-002,9.4239986972137577E-002,4.2873317116979404E-001,1.1711626870319355E-001,3.7653516233222895E-001,2.9888788210482742E-001,6.7946784419695094E-001,9.5454257733007652E-001,1.3965740840457339E-001,5.1124629585814330E-001,1.8619137016416790E-001,7.6966387006520559E-002,6.8129498879894196E-002,5.4009187124101754E-001
5.0209048282247448E-001,1.4041246098236115E-001,9.6604833105304466E-001,2.0763511659995840E-001,9.6825070832916815E-001,7.6451988564067841E-001,1.6515610042878792E-001,9.2078968103375236E-001,2.8011904554912714E-001,7.1953731875897808E-001,1.3063038657586198E-001,7.9543724079251376E-003,3.2252895711686458E-001,9.1732215926627614E-001,3.3159949452893606E-001,9.1790416372094763E-001,2.3575385382355962E-001,2.0480107022826100E-001,6.3297329042233852E-001,5.8780775403774188E-001
4.2642927553806759E-001,9.8260982778008610E-001,5.7923024903729958E-001,3.8036460351710655E-001,4.4547370908095657E-001,8.6454014875269913E-001,9.3069758131601399E-001,4.3973845261045108E-001,4.9121938541235666E-001,5.7549227258043401E-001,7.4808350465590823E-001,4.9602650858566683E-001,9.9401419586092343E-001,5.5743722356025205E-001,9.0943831079744386E-001,5.8324256519582840E-001,2.0100078223509044E-001,6.6100424676451741E-001,7.4052961261245132E-001,6.8209175717914305E-001
5.5619788462147945E-001,7.1740225841253480E-001,4.3697552529299527E-001,2.5019370870034402E-001,3.3807919208739412E-001,5.1629261061775944E-001,5.0284583295783658E-001,8.6203175190496040E-001,2.7829777340186274E-001,4.2898676286631870E-001,9.0885147790069301E-002,8.2621145817822328E-001,2.3108408257465157E-001,2.7705545655903996E-001,1.9192098840758354E-001,8.7869010804624081E-001,5.0709512648316268E-001,5.5590787727952340E-001,4.3155276062059343E-002,5.0982795671344461E-001
8.2076826075338694E-001,9.3908336517497992E-001,9.3636503284379080E-001,3.8633696960222008E-001,1.9848480348997163E-001,8.5599707894015498E-001,9.6172069141001193E-001,3.6255137055034981E-001,3.8355645286026263E-001,2.0669914994827790E-001,3.7247632521227281E-001,2.5442775554319758E-001,1.6586956013874704E-001,6.4727528068162321E-001,8.8189997475663851E-001,7.3792445879596091E-001,9.0150151151587465E-001,3.5603200377091709E-001,2.3651446220638615E-002,8.5769575550413479E-001
4.9325427595833846E-002,5.4590942729371550E-001,7.8062819892232937E-001,8.7202721886444368E-001,2.9754114583646699E-002,5.3722260876741235E-001,1.0308718763404083E-001,8.4929920322747365E-001,7.0200674872406321E-001,1.6064113734965024E-001,1.8063463985637929E-001,7.5469467050817043E-002,6.5407989667578992E-001,8.2722881870085652E-001,1.6602996322910588E-001,2.3543865373930176E-001,8.7239829085480933E-002,4.6831217119774435E-002,2.8149944447327945E-002,2.3199735941354863E-001
3.5234274433419654E-001,8.2700964123747123E-001,1.0025680089454522E-001,6.6211349436996703E-001,8.2282961296872870E-001,2.8825682238760808E-001,7.3038374496745651E-001,9.1439322276200163E-001,6.3835506991491564E-001,7.1633080434432028E-001,7.6902736228300372E-001,7.6096902679762057E-001,9.8994004733157337E-001,3.8939697765686615E-001,9.3321151487667797E-001,1.9825946393052747E-002,1.7016044140962733E-001,6.1333737994249660E-001,7.3044841647525893E-001,1.3559512678793872E-001
9.6764828369491729E-001,7.6964554163621168E-001,5.4969449840673712E-001,2.8012859253721739E-001,7.0913846012054293E-001,4.4724707492440913E-001,8.3354572339513475E-002,2.8544032073692699E-001,2.5585704564482334E-003,3.6450328444260061E-001,2.6041507354717709E-002,6.8926245560278454E-001,3.3942976261094604E-001,7.1873314124174137E-001,6.7169880405738736E-001,2.7238579986281314E-001,8.7033273884015117E-001,6.5329176817545553E-001,6.8827785155904220E-001,6.2444290615508535E-001
1.3212940200744130E-001,2.1821516172415009E-001,8.2016816908227785E-001,6.2610590980341635E-002,6.2128716186126975E-001,9.6178751939532114E-001,6.0157225566619965E-001,3.9886065055763048E-001,8.5057633290951351E-001,1.9458516060362469E-001,7.7742432946388829E-001,9.2833403819631288E-001,4.0039726534568043E-001,1.8861840992819706E-001,5.7980653843076591E-001,8.9236660946680135E-001,3.9064147472592242E-001,9.2318201832029392E-002,9.9589992112083781E-001,5.6891345156246842E-001
3.2886134970617170E-001,4.3908886021121925E-002,3.1559421533043819E-001,3.8438935283249864E-001,9.2344045522270479E-001,5.5117409529620583E-002,5.8161929735803874E-001,7.0895681402707755E-001,1.5296691190553216E-001,6.5868214377573664E-001,1.0667838718167620E-001,3.6408369007851560E-001,8.2348568271672329E-001,3.0997363959800361E-001,7.0945377708578850E-001,8.0889414984546570E-001,8.0073978661693557E-001,4.0627522232634583E-001,7.0039380739138957E-001,3.9645264749344128E-001
1.1275750379282391E-001,4.3543438893366659E-001,2.8708954546722124E-002,5.3868044064745080E-001,3.1927194685587384E-001,1.9566415419404035E-001,1.1624892748946246E-001,6.4551889238371651E-001,1.8088290345624369E-001,7.4221469698857800E-001,5.9958791917421417E-001,6.9962039006302601E-001,7.7615877099963471E-001,1.1446751362166283E-001,5.1230161243380734E-001,8.2835987043128601E-001,7.4403392907366195E-001,8.9063537153601768E-001,3.5366286712761136E-001,4.2607254964120911E-001
7.3829823581285159E-001,6.8570254989187873E-001,6.4273747784676161E-001,3.9214086454919156E-001,3.7965772313573620E-001,7.5218888602035683E-001,7.6775423170025758E-001,7.3721442449056673E-001,4.8439711759507326E-001,5.4818896837349051E-001,6.4393312564786198E-001,5.6026781891601263E-001,2.1208157205345701E-001,3.5142250353047216E-001,9.1754198306755375E-001,1.9808366561173960E-001,2.2712758290853519E-001,6.6216298671618612E-001,4.7430564850381485E-001,2.4756863668716189E-001
6.9441147289470406E-001,6.2618098278780510E-001,5.6406608221382581E-001,6.1034389439934322E-001,5.6582073964865898E-001,9.0121498266387245E-001,7.5136887974401545E-001,2.9569249839236078E-001,6.6852139813095146E-001,6.8187951434392280E-001,5.7787210965488423E-001,2.2182492066878701E-001,2.8600054900629701E-001,2.8766277453458616E-001,6.4140694938580878E-001,5.0455010304542103E-001,6.2514534785288933E-001,4.0331747349444008E-001,3.9442723641466043E-001,5.4846240329523654E-001
4.9316407782907806E-001,6.6218062829475410E-001,2.7427300592567971E-001,6.2332219862490157E-001,8.1092813281756260E-001,5.0791118488295406E-001,7.1521745193446074E-001,7.8841002099907420E-001,9.9689183651274149E-001,4.5259178544874296E-001,4.6800343728637794E-001,8.0668587217493715E-001,8.5379264204407623E-001,3.8189119727385701E-001,8.1651727035826283E-001,7.6749577011779746E-001,1.6219540349515554E-001,3.5058813812210698E-001,1.5714227378232992E-001,7.2477562288098263E-001
