c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
-1.15643275e+00+1.55441844e+00j,-1.47521091e+00+8.88745308e-01j,6.53071046e-01+3.38136911e-01j,1.07715249e+00+1.30516064e+00j,-9.43941355e-01-3.65139008e-01j,1.13975346e+00-2.64709949e-01j,6.82683229e-01-9.58971977e-01j,8.79182816e-01+6.23598576e-01j,2.04242229e-01+3.58501196e-01j,-5.07245064e-01+3.41334105e-01j,6.32345676e-02-7.61938334e-01j,-1.48086143e+00+8.11759233e-02j,1.27922380e+00-1.22160912e+00j,1.53954732e+00+3.15911531e-01j,7.38899946e-01+6.64411306e-01j,9.90074635e-01-1.94769120e+00j,-3.07881564e-01-6.89258814e-01j,-3.97846937e-01+2.58544922e-01j,1.61983192e+00+6.84650898e-01j,3.99078846e-01+2.02340484e-01j,5.77592850e-01+6.64567471e-01j,-1.13083458e+00-8.35578144e-02j,2.09337950e-01+8.56937647e-01j,5.50711155e-02+1.32234156e+00j,5.43302059e-01+1.51959026e+00j
1.25430572e+00-3.16927731e-02j,7.86127567e-01+1.29426241e-01j,-1.25032687e+00+5.09047508e-02j,1.42322183e+00-1.17918146e+00j,-1.99190044e+00+2.63737559e-01j,7.76853561e-01-5.94671249e-01j,-1.17920160e+00-2.07035780e-01j,-3.31071615e-01+1.06401396e+00j,-1.91632032e-01+6.60387039e-01j,2.17294812e-01-6.61720753e-01j,-7.53188133e-03-9.02818680e-01j,4.48654175e-01+1.38603210e+00j,1.40418601e+00-1.78291333e+00j,7.56971717e-01+1.35827458e+00j,1.17703617e+00-8.90891314e-01j,5.63928366e-01-1.46456003e+00j,-1.17261839e+00-1.96112871e-01j,3.99774551e-01+3.61343861e-01j,-3.88520956e-01-1.58215797e+00j,-5.32418489e-01+7.80866861e-01j,-4.40632105e-01-8.98032904e-01j,-6.37868166e-01-1.42531127e-01j,-6.98728561e-01-4.12238836e-01j,1.01088464e+00-1.64766312e-01j,4.60119247e-02+1.37187779e+00j
1.81390703e+00-1.40579295e+00j,-4.48493272e-01+2.04564810e-01j,1.59938407e+00+1.73746800e+00j,1.71307778e+00+4.96165037e-01j,3.85027051e-01-1.19354820e+00j,-9.42084312e-01-6.89733028e-01j,1.79912078e+00-1.17507577e-01j,4.90699530e-01-1.25436080e+00j,-6.61431313e-01+2.94644833e-02j,1.80631351e+00+9.35624123e-01j,-1.25380886e+00+6.95931673e-01j,1.09984875e-01+1.00405216e-02j,2.95453548e-01+6.12119436e-01j,-3.96662235e-01-1.30377603e+00j,-1.19799376e-01+1.09014511e-02j,-8.88630152e-01-2.18729973e-02j,-5.47573924e-01+5.63812971e-01j,-1.56867027e-01-5.07582426e-01j,8.18198442e-01+1.45951724e+00j,-1.39695883e+00+3.10083866e-01j,-7.30626583e-02-1.74525225e+00j,-2.31585741e-01+7.52903461e-01j,-1.54093671e+00-9.66834545e-01j,-2.33539104e-01+3.47545981e-01j,-1.09476006e+00-1.70426548e+00j
4.10000086e-01+3.93263578e-01j,-1.15685463e-02-9.55767632e-01j,-6.46393538e-01-1.79616332e+00j,1.09020782e+00-1.87500954e-01j,-1.94904578e+00-8.08211565e-02j,-2.84698486e-01+1.16958737e-01j,-3.92713547e-02+2.28226662e-01j,6.61584854e-01-4.33008462e-01j,1.14208877e+00-1.20143861e-01j,8.72243404e-01-9.74003553e-01j,1.43192244e+00+1.75680006e+00j,-3.26540232e-01+5.59556246e-01j,3.35659266e-01-7.84629583e-01j,-4.63485718e-03+2.17992306e-01j,-6.87307119e-02+6.70583487e-01j,1.09761357e+00+1.76553321e+00j,-1.37508106e+00-3.50263834e-01j,1.76331997e-01-4.72700149e-01j,-1.13287663e+00+8.85120869e-01j,-1.11324954e+00+1.19112885e+00j,9.32586670e-01+9.25892830e-01j,5.42287946e-01-1.15757465e-01j,-2.49574900e-01-5.94949961e-01j,-1.36522150e+00+1.40742028e+00j,5.17804623e-02-2.07926035e-01j
-3.69592905e-02+1.96840525e-01j,-1.97304201e+00+3.58678341e-01j,1.21710062e-01+2.97597408e-01j,2.75653839e-01+1.48982286e-01j,-1.37791586e+00+1.61371946e-01j,-7.54929066e-01-9.49755669e-01j,7.80243874e-02-7.03431606e-01j,2.10244417e-01+6.64029360e-01j,3.84402037e-01-8.66844893e-01j,3.82746696e-01-7.43164062e-01j,-9.25445080e-01-1.51541924e+00j,-4.01008368e-01+5.98454952e-01j,-5.48910141e-01+8.68960857e-01j,1.09369624e+00+4.47286606e-01j,7.73539543e-01-2.15812683e-01j,-1.46826017e+00-1.96802855e-01j,-6.80195093e-01-7.55375624e-01j,4.26163197e-01-1.23814380e+00j,-4.58925486e-01-3.17214608e-01j,-4.44195509e-01+1.66656017e-01j,1.46249294e-01-1.69900179e-01j,1.15169370e+00+9.19885635e-01j,-6.13249779e-01-5.15168428e-01j,6.81313753e-01+1.26340520e+00j,-1.29871833e+00-7.60703802e-01j
3.42950821e-02+1.97871804e-01j,-1.18674016e+00-3.05906534e-02j,1.78678107e+00+7.16245413e-01j,-8.63125324e-01-1.64789748e+00j,-1.04031765e+00-8.28344345e-01j,-2.87082434e-01+7.71418214e-01j,-8.35965872e-01+5.97286224e-02j,-6.53998375e-01-2.18820930e-01j,6.55028343e-01+3.59462023e-01j,-5.99130392e-01-1.03052139e-01j,4.13759589e-01-1.35694754e+00j,7.43997335e-01+6.08031034e-01j,-8.64439249e-01+3.11800241e-01j,-8.43316078e-01-1.75298214e+00j,-9.66227055e-02-8.65294218e-01j,1.25335217e-01-1.06332648e+00j,-3.54157686e-01+2.70165920e-01j,2.30326653e-02-4.08963799e-01j,1.05224419e+00+1.60011756e+00j,4.07924891e-01+1.30879998e-01j,1.47054279e+00-1.35549521e+00j,8.01100969e-01-1.04944634e+00j,3.76381159e-01-7.86226749e-01j,-6.92899466e-01-3.15011740e-01j,4.31267262e-01-3.67935449e-01j
-1.44166267e+00+4.68424082e-01j,-5.08415699e-02+2.42143035e-01j,1.61035419e-01-5.51074028e-01j,-1.79116964e-01+1.13077140e+00j,-1.89330876e-02-1.84334862e+00j,-1.04013729e+00+9.23637867e-01j,-1.65302455e+00+1.77150488e+00j,3.62797737e-01-2.46517420e-01j,-9.12488699e-01+1.18074107e+00j,1.24338257e+00-7.33205795e-01j,-1.89240956e+00+9.05551910e-02j,-5.60936213e-01-7.08191633e-01j,5.31912446e-01-2.98008680e-01j,-3.47229004e-01+5.57204247e-01j,2.38350868e-01-1.95361400e+00j,1.49500668e+00+8.73764515e-01j,-1.78084993e+00-8.25203896e-01j,-7.86647558e-01+8.23078871e-01j,2.91386485e-01-3.00233841e-01j,3.07888031e-01-4.18478966e-01j,6.61360264e-01-3.27913970e-01j,-1.73068762e-01+3.16737294e-01j,8.43768358e-01-1.28332090e+00j,2.15480089e-01+5.61966896e-02j,5.61376333e-01-2.73514748e-01j
7.03771353e-01-9.40622568e-01j,-4.04046178e-01+5.07253408e-01j,1.17354286e+00-6.62490368e-01j,7.82308102e-01-1.80941582e+00j,3.14467669e-01-8.67986917e-01j,-1.17582679e+00+4.41925526e-02j,1.12080455e-01-8.02705526e-01j,2.32814312e-01+7.54873514e-01j,9.69208241e-01+1.73050427e+00j,3.03517699e-01+1.49171019e+00j,3.63660455e-01-2.43158698e-01j,-1.87111092e+00+7.99601555e-01j,-2.11551189e-01-6.80701375e-01j,-1.25408053e+00-4.15350199e-01j,-1.02327657e+00+1.77636230e+00j,-9.86802280e-02-2.48077750e-01j,-1.62536550e+00-9.51977491e-01j,-7.98713207e-01+2.11098671e-01j,6.62160635e-01-1.74804711e+00j,-9.91778374e-01+1.75883889e+00j,8.60301495e-01+1.75592899e-01j,-1.11779284e+00+9.89833355e-01j,4.77313876e-01+4.52200174e-01j,1.72569287e+00-1.33205795e+00j,-3.39309692e-01+6.26720905e-01j
6.73776388e-01-6.35849476e-01j,-3.74888659e-01-7.92739868e-01j,1.90198421e+00+1.39794850e+00j,1.27341831e+00-9.55659866e-01j,3.38128090e-01+4.69643593e-01j,-2.36497909e-01-4.65512276e-03j,1.78859389e+00-6.72046661e-01j,-5.64880371e-02+3.91191959e-01j,-1.21608019e-01+1.95514321e+00j,1.10635352e+00+9.28168297e-01j,1.89725864e+00+1.57553673e-01j,-1.71503484e+00+1.25863612e+00j,-4.67614889e-01+5.11045218e-01j,8.74852180e-01+2.47428656e-01j,3.25788260e-01-9.46187496e-01j,2.60845900e-01-2.71974802e-01j,1.24796021e+00+2.71672726e-01j,8.43783855e-01+3.83220911e-01j,1.02717137e+00+6.53025389e-01j,-1.16506445e+00+8.63212347e-01j,5.81935406e-01-7.20260143e-01j,-8.42958689e-01+1.19684947e+00j,1.43622732e+00+1.24351549e+00j,-1.38265896e+00+2.87803411e-01j,-1.66300535e-01+5.26816130e-01j
1.29321337e-01+1.15786612e+00j,-1.45920730e+00+7.49826908e-01j,-2.80034781e-01-1.21498942e+00j,-6.08778000e-01-1.30258322e-01j,2.95270205e-01+5.67393303e-01j,6.31791353e-01-3.70940208e-01j,-4.06954318e-01-1.63985515e+00j,3.56956959e-01+5.54731846e-01j,1.07024586e+00+2.32985735e-01j,1.11934578e+00+8.78016949e-02j,-1.77562118e+00+9.07602310e-02j,3.69427085e-01+1.12787008e-01j,2.96053410e-01+1.15086615e+00j,-2.06151009e-01+1.15012467e+00j,-4.42392826e-02+7.27262378e-01j,-1.04280639e+00+4.08181906e-01j,6.91759586e-02+5.43250442e-01j,-1.89738274e-01+1.21355057e-04j,-7.19813585e-01-4.83427286e-01j,9.64740276e-01+6.48188114e-01j,-7.68989563e-01+7.71070719e-01j,1.78501081e+00-1.50249243e-01j,-1.86663151e+00-1.06908321e-01j,-7.98858643e-01+1.15771496e+00j,-1.59775186e+00+4.29449081e-02j
-1.70743060e+00+5.65922260e-03j,1.32391286e+00+8.37568760e-01j,-1.16587746e+00-1.04120457e+00j,-4.06920671e-01+4.11868095e-02j,-8.78521681e-01+1.49222708e+00j,6.45049334e-01-6.35359287e-02j,-6.24627113e-01-4.71781254e-01j,-1.61780608e+00-6.64912939e-01j,-6.76469207e-01+7.02867627e-01j,1.08897030e+00+1.65556693e+00j,5.53526878e-02+2.39903688e-01j,3.91369104e-01-5.57266831e-01j,2.34289289e-01-1.12805164e+00j,-1.92154646e-01+2.14502573e-01j,-2.63227493e-01-5.86584091e-01j,1.53274560e+00-4.42381144e-01j,1.92267895e-02-8.96927834e-01j,-1.67821622e+00+6.34148955e-01j,-9.17315245e-01-3.12058210e-01j,1.53122902e-01-1.60397816e+00j,6.74463868e-01+3.90870571e-02j,-5.83882332e-01-1.73640156e+00j,-2.22486526e-01-1.01579142e+00j,2.24562883e-01-1.29523802e+00j,-9.56258297e-01-8.72847080e-01j
-1.22260487e+00-8.74919772e-01j,-2.46666193e-01-3.93404722e-01j,1.45168543e+00-1.31897998e+00j,1.82735920e-01+8.44183207e-01j,1.92701221e-01+1.12341583e+00j,7.87826061e-01+3.69285107e-01j,-1.49907017e+00-9.62508917e-02j,9.39469337e-02+1.78749764e+00j,6.90390348e-01-8.44697952e-02j,-5.44162869e-01-5.82757473e-01j,1.67740345e+00-7.31553078e-01j,-8.19234371e-01-7.05204010e-01j,4.69356298e-01+1.01924109e+00j,6.34409904e-01-6.42556846e-02j,-2.24587679e-01-1.26494884e-01j,-7.52699375e-01-2.92538881e-01j,7.51091242e-01-4.70156670e-02j,1.59394026e+00+4.17506933e-01j,-1.29405630e+00+1.34846497e+00j,-7.58260965e-01-2.67402887e-01j,5.61289549e-01-4.75300550e-01j,1.15569735e+00+4.48127031e-01j,1.69519746e+00+1.63569689e-01j,9.39104557e-01+1.75918221e+00j,-1.04897726e+00+1.14581144e+00j
1.13917065e+00-1.03679085e+00j,1.06271267e-01+1.19370174e+00j,3.89729500e-01-2.13564873e-01j,-1.07310700e+00+4.70548034e-01j,-9.98094082e-01-6.50852442e-01j,9.23280239e-01-1.71994090e+00j,8.70921135e-01+8.90085220e-01j,-1.50966275e+00-1.19442153e+00j,1.75142825e+00-2.37407923e-01j,-6.18085980e-01+7.56457567e-01j,3.40722680e-01+7.72382975e-01j,-3.88798714e-01-1.16166997e+00j,-7.32686520e-02-2.62286454e-01j,-5.86825848e-01+1.49309552e+00j,-2.12165475e-01-2.73803711e-01j,5.54461122e-01+2.83046246e-01j,1.17513537e+00+3.78620625e-02j,-1.19363189e+00+5.16291618e-01j,-9.85546112e-02+1.40860224e+00j,-8.29947948e-01+6.55699492e-01j,2.59910822e-01-1.60122871e+00j,4.86688614e-02+1.22162056e+00j,9.79504585e-02+5.99981785e-01j,-1.93698168e-01+5.85104465e-01j,-1.27951169e+00-1.17698216e+00j
1.15260077e+00-5.38318396e-01j,-1.21854043e+00+1.64622307e-01j,-1.57884729e+00-4.80518341e-02j,-2.09156543e-01-1.38380408e+00j,-5.34395218e-01-1.14437473e+00j,-6.34178877e-01-1.86993837e+00j,-6.93647146e-01+4.60598230e-01j,-1.44691539e+00+1.97293091e+00j,-1.00438488e+00-3.84909868e-01j,1.19470406e+00-1.03421521e+00j,-2.34942883e-01-1.02265644e+00j,8.92426491e-01-8.17898035e-01j,-1.68426681e+00+1.16601384e+00j,1.00562954e+00+1.77991390e-01j,-4.97872353e-01+1.55344009e-02j,5.22257447e-01-2.40724564e-01j,-5.96765041e-01-5.38050771e-01j,-7.02065229e-02-5.90479374e-02j,4.67584252e-01-1.07031620e+00j,1.15551305e+00-8.84841442e-01j,3.41108799e-01+2.63068318e-01j,-1.12347102e+00-1.11493468e-01j,-1.21061563e-01-4.15578842e-01j,6.52423620e-01+5.17256260e-02j,-1.63856006e+00-8.45111370e-01j
-2.30356216e-01-1.35090113e-01j,-1.16867781e+00-5.95371962e-01j,1.45703864e+00+6.63891554e-01j,1.29850042e+00-1.85075545e+00j,-5.43959141e-02+6.84228182e-01j,5.70490479e-01-2.90727615e-02j,1.66078806e-01-5.75063944e-01j,-1.49904698e-01-1.09363437e+00j,2.75811195e-01-1.67743540e+00j,5.48189640e-01-6.60826921e-01j,5.44173360e-01+3.17572832e-01j,-4.08942699e-01+6.87086821e-01j,-1.07446265e+00-2.98384428e-02j,1.09310603e+00-4.21596259e-01j,1.25929177e+00-6.92889690e-01j,8.50677490e-04+1.21531487e-01j,5.34125805e-01-7.66450167e-01j,8.42154503e-01-1.45070708e+00j,4.51493025e-01-8.47417831e-01j,7.32468367e-01+8.10782433e-01j,-5.03768921e-02-1.72716498e+00j,9.28225756e-01+1.20776558e+00j,-6.80194855e-01+6.08990788e-01j,5.92569113e-02-1.22490466e+00j,-7.04390526e-01+4.50652003e-01j
5.19574642e-01-1.01955891e-01j,-1.57776999e+00-9.84719515e-01j,-6.37942672e-01-1.93820524e+00j,-1.90506887e+00-8.01053047e-02j,1.17738545e+00-1.46462929e+00j,5.06983519e-01-1.38011694e+00j,-4.13393736e-01+4.67924118e-01j,-5.20344973e-01-1.21700442e+00j,3.80350351e-02+9.08971310e-01j,-1.34878576e+00+1.75125778e+00j,-2.19232321e-01-1.21324587e+00j,4.37995434e-01+7.04828501e-01j,-5.72379351e-01+7.50905991e-01j,-8.39334249e-01+3.29889059e-01j,3.11182380e-01-1.25257742e+00j,-5.86792111e-01-3.26792479e-01j,-1.43770838e+00-1.43553495e+00j,4.43205833e-01+6.30573273e-01j,8.10704470e-01-2.49096155e-01j,8.29853535e-01+1.15489471e+00j,5.24350882e-01-8.09018373e-01j,6.25416040e-01+2.52460957e-01j,5.49374580e-01+1.43354797e+00j,1.51260042e+00+7.61037350e-01j,1.63623250e+00+3.87948036e-01j
-1.22683001e+00-1.12505937e+00j,1.21343565e+00-9.25019383e-03j,1.95271254e-01-2.65114814e-01j,4.03062820e-01+9.40762997e-01j,-4.36663151e-01-1.37931657e+00j,1.49823701e+00-1.42992854e-01j,-7.75925636e-01-4.11371469e-01j,-1.31835401e+00+1.85253191e+00j,-8.40302229e-01+6.80273294e-01j,5.91570139e-02-7.99054861e-01j,8.74962807e-01-1.43623400e+00j,4.95574832e-01-6.54024601e-01j,-8.20136070e-03-1.09242249e+00j,1.33733749e-02-1.73154354e-01j,-4.65551138e-01-2.49047279e-01j,-2.66599655e-03+1.59660280e+00j,3.96025181e-01+9.37265873e-01j,-6.91193819e-01-9.85887527e-01j,5.13733864e-01+6.39233947e-01j,-1.14360303e-01-1.93231606e+00j,5.28571486e-01+1.22889280e-01j,8.87678623e-01+1.18691778e+00j,7.16940165e-02-3.04228544e-01j,-1.57613254e+00-1.10350525e+00j,-2.08088636e-01+4.97951269e-01j
1.94467235e+00+8.83412838e-01j,-9.93884802e-01+1.19733453e+00j,2.75863647e-01-3.26461077e-01j,-1.65698028e+00-5.19287825e-01j,-4.17238474e-01-7.77544975e-02j,-8.04261923e-01+7.87286043e-01j,-3.70943338e-01+4.08541083e-01j,8.71017456e-01-5.24056911e-01j,1.03892672e+00-1.16960812e+00j,1.05444765e+00-7.05657005e-02j,-2.84822941e-01-2.54955292e-02j,-8.18587542e-01+1.04070091e+00j,-1.23271251e+00-6.47308588e-01j,-7.81661510e-01+6.79340363e-01j,4.23860550e-03-1.78206682e-01j,-6.51526451e-02+3.70797873e-01j,-3.62219453e-01+1.31021786e+00j,1.39183605e+00-6.87198162e-01j,-3.11480731e-01+1.29848373e+00j,1.23860717e+00-1.26705778e+00j,6.42905235e-02+3.98053169e-01j,-7.69270182e-01+9.62186813e-01j,-1.46318674e-01-1.32894588e+00j,4.19534445e-01+1.65575504e+00j,-1.04292583e+00-7.06816673e-01j
-5.05213380e-01+1.38434231e+00j,-1.24183321e+00-9.77917433e-01j,-5.00363350e-01-1.31911004e+00j,-5.22083879e-01-4.81671363e-01j,7.51041293e-01+3.34610462e-01j,-4.97070760e-01+6.34623289e-01j,-4.37804937e-01-3.66595507e-01j,1.66632688e+00-1.13113999e+00j,4.15046692e-01-1.07903600e+00j,7.60653973e-01-1.81354880e+00j,-6.33334041e-01-1.30733252e-02j,-3.98133516e-01+9.66259956e-01j,-4.83620167e-03+3.12085986e-01j,9.74974632e-01-2.00096369e-01j,-1.51254749e+00+1.00935650e+00j,8.14470768e-01-1.40061164e+00j,6.92009687e-01+6.91634417e-01j,-2.11203098e-01+8.13062191e-02j,1.85027838e-01+4.44414616e-02j,1.51613474e+00-6.33852959e-01j,-1.34962291e-01-4.20588493e-01j,1.19920099e+00+8.89723301e-02j,-9.75253582e-01+1.55340195e-01j,1.00760663e+00+2.24946022e-01j,-7.49536991e-01+9.03680325e-01j
1.51141560e+00+3.86514902e-01j,1.60294056e-01-2.98873425e-01j,-8.21586132e-01+3.81891727e-02j,1.14128101e+00+1.54631174e+00j,-1.80099487e-01-1.61537147e+00j,1.84789896e-02-3.29575300e-01j,2.70730972e-01+2.81682968e-01j,-3.93297672e-01+1.38872826e+00j,-1.54281378e-01+9.74127769e-01j,2.78790236e-01-2.95267820e-01j,-1.27964497e-01-4.08740252e-01j,-9.85882282e-01+5.91490030e-01j,-6.22947216e-01+8.44313145e-01j,-3.13495159e-01-1.91592956e+00j,-3.86728048e-01-1.12487960e+00j,1.27611399e-01-1.18800688e+00j,-1.24711704e+00-1.24171925e+00j,-6.16774082e-01-1.99250245e+00j,-1.92716098e+00+9.88808155e-01j,-2.10650444e-01-1.30695212e+00j,5.74232817e-01-1.42866087e+00j,9.04426575e-01+2.08627462e-01j,3.53469372e-01-6.27396584e-01j,-1.60243273e+00-3.81186455e-01j,1.15066934e+00-3.02386522e-01j
2.17394114e-01+1.28383636e-02j,-7.57761002e-02+6.19689465e-01j,-3.91987324e-01+3.10567975e-01j,-6.42344952e-01+6.22352362e-02j,1.46204317e+00+5.83732367e-01j,2.19745636e-02+2.82762289e-01j,-5.79175711e-01-1.00208104e+00j,-1.20429718e+00+2.00624704e-01j,-3.88076067e-01-7.29186058e-01j,-1.22874284e+00-1.96315765e+00j,1.19193780e+00+9.23682213e-01j,1.43714595e+00-9.68211174e-01j,-2.36328840e-01+9.77232456e-02j,4.71628428e-01+2.16067553e-01j,6.87542439e-01+1.37818766e+00j,-1.80621147e-01-4.58490402e-01j,-1.23310387e+00+1.45533550e+00j,7.96631575e-01-5.73117733e-02j,-2.90149450e-01+8.09745431e-01j,3.74350548e-01+5.46340227e-01j,-8.04176569e-01+7.20895886e-01j,2.57288218e-01+4.99008656e-01j,6.53228283e-01+7.40288496e-01j,1.23238325e+00+9.76485848e-01j,-1.39354944e+00-1.74931681e+00j
-1.58640635e+00+4.11570311e-01j,9.06180382e-01-7.97222614e-01j,-1.88607693e-01+1.41521084e+00j,-4.27630067e-01-8.00120831e-01j,4.18511629e-02+1.51115417e-01j,6.44461632e-01+9.77572918e-01j,-1.95310175e+00+5.73080778e-01j,1.56724584e+00+1.30019999e+00j,-8.50255966e-01-1.40833855e+00j,-1.92104125e+00+3.41128230e-01j,1.12226725e-01-5.65679312e-01j,-2.21381307e-01-3.94661427e-01j,-2.03068465e-01+5.67327023e-01j,9.90571499e-01-9.29880142e-01j,-8.78968477e-01+5.04320621e-01j,6.69514179e-01+4.97956038e-01j,-2.64191628e-03+1.76457870e+00j,-7.59208202e-01-9.29716110e-01j,7.28604794e-02+2.52386332e-01j,-1.12947226e+00+1.01522028e+00j,8.20087433e-01-5.51719308e-01j,2.22715855e-01+6.22615814e-02j,3.48369598e-01+5.72539091e-01j,1.03295267e+00-8.77874851e-01j,4.31033134e-01-8.85454178e-01j
-1.52755225e+00-9.41588879e-02j,-1.38154030e-02-8.54970217e-01j,1.70575905e+00+6.51901722e-01j,-4.37832117e-01-7.36542463e-01j,-1.14802706e+00+1.47827268e+00j,1.20363891e+00-1.73857486e+00j,6.45136118e-01+2.24211216e-01j,-1.07067716e+00-5.43060780e-01j,-5.62861443e-01-1.75342071e+00j,-5.00249624e-01+4.54252958e-01j,-1.10155058e+00-1.99283868e-01j,5.66569805e-01+3.41488600e-01j,2.51972675e-02+8.21649790e-01j,-6.94013715e-01-4.57518816e-01j,1.79943585e+00+3.37374926e-01j,-3.06723356e-01+3.92457247e-01j,7.76017427e-01+1.76121891e+00j,1.48682296e+00+1.45213199e+00j,2.93240309e-01-9.44915295e-01j,3.34843516e-01+8.36555243e-01j,6.58968210e-01-1.86666965e-01j,-5.19734740e-01+1.19482589e+00j,2.12121964e-01+5.81753254e-02j,-3.55922699e-01+1.16033459e+00j,-3.05777758e-01-2.42482424e-01j
-1.43348145e+00+9.20062542e-01j,1.20313728e+00+9.07906532e-01j,1.99072516e+00+5.53393364e-03j,-8.06078613e-02-9.29304600e-01j,1.05909848e+00+8.11261773e-01j,-1.12441158e+00-2.92484760e-01j,-1.23574293e+00+1.95781457e+00j,-5.76015592e-01-8.93800974e-01j,8.75457764e-01+8.58699560e-01j,4.51904058e-01-1.51327372e-01j,-1.41476798e+00-8.55161905e-01j,1.24466181e-01-1.47089589e+00j,1.54727209e+00+1.74509585e+00j,1.57556653e+00-1.57286525e+00j,-1.68834352e+00-5.96261024e-03j,1.21189129e+00-5.05776644e-01j,1.19294822e+00-3.25290084e-01j,1.58972788e+00+3.88072014e-01j,-1.52941680e+00+7.51826763e-01j,-4.85593319e-01+1.75502968e+00j,1.18368483e+00+3.16639185e-01j,2.80466557e-01+4.20623064e-01j,-1.60151732e+00-9.86428738e-01j,5.68150520e-01-8.30791235e-01j,5.64322829e-01-9.62996244e-01j
-1.45915639e+00-5.39724827e-02j,-7.51833439e-01-1.51477098e-01j,-1.20651519e+00-4.50464487e-01j,1.29235864e+00+9.57228661e-01j,3.54050875e-01-6.34329319e-01j,-6.86507225e-02+2.02433944e-01j,-1.28683472e+00+6.46962166e-01j,-5.40032148e-01+5.66964149e-02j,-8.08064461e-01+7.76486397e-02j,-3.00769210e-01-9.42246437e-01j,6.77079320e-01+3.68386030e-01j,7.40092278e-01+1.34602916e+00j,-1.40317154e+00+3.22153568e-02j,1.22394955e+00-1.74424124e+00j,6.15362167e-01+1.58569574e-01j,-1.57753909e+00-2.67105341e-01j,5.82252979e-01-1.64043546e-01j,4.30375934e-01+1.58039451e-01j,4.77193832e-01+8.66875648e-02j,-3.64609003e-01+5.66363335e-02j,-7.42187738e-01-9.13329124e-01j,3.82219076e-01+4.61605310e-01j,5.25879145e-01+1.26052618e-01j,1.87642813e+00+3.85046601e-01j,1.13555455e+00-1.51231527e-01j
-1.60636878e+00-1.08739364e+00j,1.44822359e-01+4.96634722e-01j,-2.28255272e-01+1.16304398e-01j,1.12594271e+00-2.21766710e-01j,2.34585285e-01-1.57027543e-02j,-5.09941339e-01-5.30811787e-01j,2.49006033e-01-2.89531946e-01j,-1.03890300e+00+3.79338980e-01j,9.77293015e-01-1.23302865e+00j,3.17663193e-01+7.92975664e-01j,9.51802731e-01-6.42517805e-01j,-9.03532624e-01+5.90280771e-01j,1.16548610e+00-1.12496614e+00j,-1.34291530e+00-1.44330430e+00j,3.57586145e-02+3.82198334e-01j,4.21305895e-01-1.16794074e+00j,-6.34462118e-01+2.84386158e-01j,1.28303432e+00-1.24614131e+00j,-1.65103555e-01+1.46813238e+00j,-3.41201544e-01-1.54816818e+00j,-3.90438437e-01+7.56776094e-01j,-1.28657615e+00+1.22317159e+00j,-7.51860619e-01-1.24813175e+00j,7.72696972e-01-5.70394993e-02j,-7.57469654e-01+1.62879229e-01j
-3.66811752e-01-1.00086212e+00j,1.30521572e+00-5.12040854e-01j,6.15272284e-01-1.80833602e+00j,-1.57534742e+00+4.23267603e-01j,-8.58058929e-02+1.13462961e+00j,5.22423625e-01-4.09302235e-01j,-3.61972332e-01-9.87717867e-01j,1.71627176e+00-1.15393150e+00j,1.03172302e-01-8.29291046e-02j,-2.60337591e-01+1.01902044e+00j,7.60945320e-01-1.21562481e+00j,8.86033058e-01+8.73306751e-01j,-1.82079792e-01-3.68862152e-02j,6.60411119e-01+2.87124872e-01j,-7.85634279e-01+7.67679691e-01j,-1.17871642e+00+9.71956730e-01j,5.77336550e-02+9.02383804e-01j,-1.91091275e+00-4.52259779e-01j,3.58192801e-01+4.07562733e-01j,-1.74462569e+00-1.11798525e-01j,-1.23515558e+00-1.14950204e+00j,-5.70839405e-01-5.74414730e-02j,-8.60535860e-01+1.06418312e+00j,-4.83705044e-01-8.35898638e-01j,2.41778612e-01-1.13723600e+00j
1.28253758e+00+3.01792622e-01j,7.13443756e-02-2.86224365e-01j,-2.86875725e-01+9.08784389e-01j,-3.70365143e-01+1.16343343e+00j,-1.54144645e+00-9.63216066e-01j,4.96565223e-01-7.02011347e-01j,1.45267391e+00-6.57192707e-01j,7.60032654e-01+1.32386208e-01j,-2.55707145e-01+7.73675442e-02j,-1.26206160e-01+1.39625835e+00j,-1.63740897e+00-1.87514019e+00j,9.12467003e-01+1.55842066e+00j,1.17680550e-01-2.17943162e-01j,-4.45509672e-01-3.18641782e-01j,-9.07654285e-01+4.98681784e-01j,2.27803230e-01-3.33407164e-01j,-1.20736730e+00-2.50103712e-01j,5.35645485e-02-1.36256623e+00j,9.25018311e-01-1.22842038e+00j,5.27150631e-01+1.62728786e-01j,6.53396130e-01+5.98924637e-01j,-1.27420807e+00-1.90803623e+00j,8.25620174e-01+4.55473900e-01j,2.90160179e-01+9.00094986e-01j,2.38399625e-01+1.41315234e+00j
